Emax,M,K,planner,J_mean,J_std,P_bar,Ts_over_tc,Ts_over_tc_pred,mean_n_visited,throughput_margin,Trev_over_tau_e,catch_rate,empty_sorties,instances,iters
1500000.0,100,3,sa,2400574.640396577,438886.3834193036,309.2922670047395,2.561122612114873,1.9848648377226874,21.956251139803772,0.09375582307027952,0.48800845674904125,0.6024166987041303,0,12,1500
1500000.0,100,4,sa,2094153.7577537333,532955.9450234496,307.45227950889785,1.9331976561084065,1.9878071085361795,15.999949805734545,0.07508811084825674,0.3689333406030695,0.6377942011370142,0,12,1500
1500000.0,100,5,sa,2686399.3083237014,908974.9922222325,306.1462542565082,1.5391538506709368,1.989911641698587,11.290140439482544,0.06583905308338484,0.3336140335720272,0.6134857698155484,2,12,1500
1500000.0,100,6,sa,3578033.419418512,1453606.5725325346,305.4737742859399,1.2940235151226391,1.991001379709598,8.566077008407317,0.06251969091201139,0.3126681380478762,0.5907819852285193,2,12,1500
