n,d_first,d_last,d_mean,d_centroid,tour_len,hop,Rg2,E_excursion,E_tour,E_hover,M,Emax,K,seed,uniform_w
8,541.5831339200857,178.28375377544987,346.91459573526936,308.1240303267712,765.8695098673813,109.40992998105447,44953.119573446194,5399.001657716517,5744.02132400536,232.42955497716108,50,50000,4,9944578,1
7,568.9373098939302,211.01134558364893,360.128461740471,337.42819782991796,694.3522015956221,115.72536693260368,26661.376375621338,5849.614916081843,5207.641511967166,168.6587041576032,50,50000,4,9944578,1
9,407.3196494864211,155.49351903369484,360.43977864943736,331.4137249579295,893.6378368136396,111.70472960170495,34562.75475576297,4221.09876390087,6702.283776102297,223.4979617441325,50,50000,4,9925823,1
8,468.8614542363497,156.67658528882106,334.8078294670322,254.25577795301106,1019.27322532929,145.61046076132715,58835.37317121585,4691.53529643878,7644.549189969674,159.05584121981758,50,50000,4,9925823,1
12,424.91641778101825,168.10777912304764,366.5520673842259,346.92709489517887,943.3535112717241,85.75941011561127,25959.822534811785,4447.681476780494,7075.151334537931,361.59001376274443,50,50000,4,9925823,1
11,374.04770906570695,187.75220517590407,298.9609198416887,260.65342808613707,783.7559669243342,78.37559669243342,25980.173231839937,4213.499356812083,5878.169751932506,376.29485174952026,50,50000,4,9925823,1
9,578.3780964047762,67.78415834045411,340.64076088950395,321.8388263346128,887.7958117739978,110.97447647174972,37809.06269042496,4846.216910589228,6658.468588304983,274.86495240211786,50,50000,4,3820097,1
7,638.5495925759877,80.38001333038373,319.75272053615225,309.0758211953775,875.9434267342551,145.99057112237585,46632.741222449185,5391.972044297786,6569.575700506914,116.33552940203089,50,50000,4,3820097,1
10,259.69515113543486,101.20365172999608,313.71460695404346,283.5883912517838,1088.9221906944347,120.99135452160385,30635.19692105996,2706.741021490732,8166.91643020826,348.9990645177263,50,50000,4,3820097,1
11,515.0361986011008,154.69714300549947,349.0943809340763,340.54781746367604,959.0083264695904,95.90083264695905,25169.91680631668,5023.000062049502,7192.562448521929,278.63944712187777,50,50000,4,3820097,1
13,351.9787748578274,68.08890671666794,356.0341916777433,351.3345374207192,954.7031278385193,79.55859398654327,17576.976067752657,3150.5076118087145,7160.273458788895,335.4364563322533,50,50000,4,9535879,1
8,375.23429866576856,133.70431831584054,311.7865581536894,252.97650312799584,1045.7270628321476,149.38958040459252,47358.309575418374,3817.0396273620686,7842.952971241107,242.35226972436172,50,50000,4,9535879,1
7,673.4826959658393,144.21180827286344,418.6410568062275,412.71374792100085,741.4532800182282,123.57554666970469,35858.465041102034,6132.70878179027,5560.899600136711,172.67055302492778,50,50000,4,9535879,1
