n,d_first,d_last,d_mean,d_centroid,tour_len,hop,Rg2,E_excursion,E_tour,E_hover,M,Emax,K,seed,uniform_w
9,468.327980434802,168.10777912304764,332.5159250716754,317.0985031912563,595.8108416733662,74.47635520917078,20844.082806865175,4773.268196683873,4468.581312550246,290.778923301563,50,50000,5,9925823,1
9,374.04770906570695,187.75220517590407,294.06455309350804,263.7720505128481,697.4196941953654,87.17746177442068,22309.160218101097,4213.499356812083,5230.647706465241,327.0047244295331,50,50000,5,9925823,1
7,407.3196494864211,194.15735081237236,400.2249022831628,394.6755673785863,551.2246073086801,91.87076788478002,14673.496641374428,4511.077502240951,4134.1845548151005,162.15253504969544,50,50000,5,9925823,1
8,464.9263650490422,67.78415834045411,310.92359395009487,299.93150896305076,720.2487411905216,102.89267731293167,27288.891561270153,3995.3289254212223,5401.865558928912,241.27421319911605,50,50000,5,3820097,1
5,396.35804276918094,80.38001333038373,207.03253535670538,199.23275984052276,515.1608787442839,128.79021968607097,14037.166925870924,3575.5354207467353,3863.706590582129,83.54869741578628,50,50000,5,3820097,1
6,399.83554624440177,101.20365172999608,332.0081661149135,326.5059534202906,668.445817039762,133.6891634079524,23264.19208831954,3757.7939848079836,5013.343627798215,201.28902539550288,50,50000,5,3820097,1
8,483.8935970769919,154.69714300549947,365.3257959755807,360.16839679995365,621.9663719167994,88.85233884525705,20697.286835088922,4789.430550618686,4664.747789375995,188.76929885867696,50,50000,5,3820097,1
7,400.3309092508545,162.47980185386686,278.2605151387002,259.4953644585046,650.4751136819428,108.41251894699047,14887.566118890985,4221.08033328541,4878.563352614571,251.43087802145706,50,50000,5,3820097,1
10,454.1732999172119,68.08890671666794,335.7468951454572,332.6130558757051,766.6305889468165,85.18117654964628,17941.565588189238,3916.9665497540987,5749.7294171011235,247.50878358476913,50,50000,5,9535879,1
7,375.23429866576856,133.70431831584054,277.4128195282412,235.1482178511711,782.747870341521,130.4579783902535,28375.971526116853,3817.0396273620686,5870.609027561407,200.90210463545867,50,50000,5,9535879,1
6,530.8307760638941,144.21180827286344,376.1674502796255,369.84348344470976,562.521908727612,112.5043817455224,28175.594017365307,5062.819382525681,4218.914315457089,136.79754965531131,50,50000,5,9535879,1
7,394.12950075654675,164.3256976217847,340.9978544509886,310.4026674103044,561.9349730189504,93.65582883649172,30995.801850257645,4188.413987837486,4214.512297642128,168.38428786402392,50,50000,5,9535879,1
5,445.84656113579354,177.73376928315636,376.9431568752393,369.47070178964566,422.72904097913363,105.68226024478341,15905.016785510676,4676.852478142124,3170.467807343502,188.8857623168851,50,50000,5,9535879,1
7,507.1219990474286,73.42751706538117,329.41790011671213,325.5422363998943,649.3161448419374,108.21935747365625,37615.88828142562,4354.121370846074,4869.871086314531,247.06724481904962,50,50000,5,8271480,1
6,376.968602285287,101.96101676663248,317.8414872833902,297.7036354162327,753.476819690835,150.695363938167,31966.61813879789,3591.972142889396,5651.076147681262,190.64644078229028,50,50000,5,8271480,1
9,462.2280325619515,87.59077363878522,311.12292060482946,304.7815562360852,702.9607338316682,87.87009172895853,16354.217781295056,4123.641046505525,5272.205503737512,251.15564110766533,50,50000,5,8271480,1
7,348.829327370942,168.08206464981726,316.7689537878413,310.8812302143237,656.7662909038071,109.46104848396784,19058.74409244637,3876.835440155694,4925.747181778554,135.5673367554715,50,50000,5,8271480,1
7,430.9521607615515,241.43159846751695,325.0550209394498,302.1516330584829,611.9928862032008,101.99881436720013,25651.072050330324,5042.878194218013,4589.946646524006,166.60188804451462,50,50000,5,8271480,1
5,398.02273869818873,90.41342549758544,283.1144604719258,269.3623769323545,434.7756433785871,108.69391084464678,22619.851454785112,3663.2712314683063,3260.8173253394034,152.89685076544515,50,50000,5,6394530,1
7,445.9431381246451,291.029356731651,310.4300437244322,283.6811038341546,551.760441963523,91.96007366058717,22065.17535955238,5527.29371142222,4138.203314726423,185.8146470725594,50,50000,5,6394530,1
9,171.9344203483549,188.67976425510315,295.60222859229765,264.26449386016174,881.783515299313,110.22293941241412,23566.22100726594,2704.6063845259355,6613.376364744847,232.02563723688593,50,50000,5,6394530,1
6,436.6180827997214,116.42997160506894,246.70866984072708,240.12429486620553,513.2711098560754,102.6542219712151,22979.715180919873,4147.860408035927,3849.5333239205656,215.96617200428616,50,50000,5,6394530,1
4,560.6886603336391,159.2755689216484,329.4336676498849,315.06255276338544,504.2319094954278,168.07730316514258,30379.519416804647,5399.731719414656,3781.7393212157085,126.9542426461609,50,50000,5,6394530,1
5,530.1207082393491,93.44020521751663,320.52754395662436,318.3958397928983,530.5306842154486,132.63267105386214,25999.244728264508,4676.706850926494,3978.980131615864,133.2589455812331,50,50000,5,8372552,1
6,495.72910444719827,95.57982979947124,361.2996960203455,355.76517871833295,582.3765003236388,116.47530006472775,22170.733334347344,4434.817006850021,4367.823752427291,183.59837287311527,50,50000,5,8372552,1
6,381.69059191975776,131.7353038112792,351.3698841553882,345.69141757942947,638.3420862451651,127.66841724903301,22347.171754837735,3850.694217982777,4787.565646838738,129.55006492730726,50,50000,5,8372552,1
4,617.1237904707135,178.52631148246334,403.0265337669973,402.30961729543395,444.37941720085723,148.12647240028573,27067.524981523133,5967.375764648827,3332.845629006429,67.77932972196996,50,50000,5,8372552,1
