layout,M,Emax,K,seed,coord,replan,divert,q,belief,tau,planner,L,Th,J,n_diverts,J_age,J_event,n_replans,n_never,share_never,n_reach_inf,K_reach_i,K_commute_i,r_max,r_c,rmax_over_rc,regime_bnd,P_bar,dup_frac,trunc_frac,empty_frac,T_s_over_t_c,mean_n,catch_rate,T_rev,n_sorties,secs
paper,40,1500000.0,8,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,903276.153542887,0,835971.468003495,67304.68553939182,0,7,0.9336716135432771,10,5.663372282223014,8.296259910530134,6729.59631470651,2406.641365320861,2.7962605528511304,2.003393520423556,302.0395670483931,0.0,0.0,0.0,1.0091932134168682,4.169172932330827,0.8324022346368715,590.7217834505108,532,56.27652335166931
paper,40,1500000.0,6,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,1253817.4252867964,0,1061196.9932280479,192620.43205874864,0,7,0.9225966194545389,7,5.052756717411576,8.36696834095806,7583.137266203306,2385.887210721489,3.1783301541359017,2.003742715155597,302.24983146837883,0.0,0.0,0.0,1.3464602868060598,4.993333333333333,0.7213541666666666,889.123572385296,300,44.4547975063324
paper,40,1500000.0,7,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,1832521.3885589703,0,1577757.4902302893,254763.8983286811,0,11,0.9692926677574246,12,5.052756717411576,8.256700964445482,7583.137266203306,2418.537785971307,3.1354222829137433,2.0030904410475396,301.8571298762842,0.0,0.0,0.0,1.1442516938472294,4.1414634146341465,0.623342175066313,772.4113337266488,410,43.50493025779724
paper,40,1500000.0,4,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,160454.8409022155,0,119920.8564074801,40533.984494735436,0,0,0.0,0,5.914081974686482,7.299664822749735,6430.184685390186,2732.012024776775,2.3536443570066563,2.0057392149094806,303.45341052202167,0.0,0.005555555555555556,0.0,2.015916687370418,10.029411764705882,0.8810198300283286,975.4382210788015,136,43.75805473327637
paper,40,1500000.0,6,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,118507.1639271551,0,93747.52458374851,24759.639343406594,0,0,0.0,1,5.914081974686482,6.030759710056002,6430.184685390186,3307.0088424082633,1.9444110952868008,2.0056382816660214,303.39250606565656,0.0,0.0,0.0,1.3553511889201506,5.611486486486487,0.886039886039886,788.475723925186,296,40.15748143196106
paper,40,1500000.0,2,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,326351.4977949574,0,213977.02339959485,112374.47439536253,0,0,0.0,0,4.670050010834737,9.162390009867684,8231.885434602364,2172.9211334614565,3.788395863907401,2.009126367574897,305.5008077204718,0.0,0.044444444444444446,0.0,4.060454615516933,20.09090909090909,0.7352941176470589,2000.7539520233354,33,16.760894536972046
paper,40,1500000.0,3,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,228620.33269038732,0,158044.39064057954,70575.9420498078,0,0,0.0,0,5.051903747110902,11.02293529406714,7584.47389386796,1808.3549910047677,4.194128880443897,2.0066842597962586,304.0239596764623,0.0,0.01,0.0,2.709914042366638,13.675675675675675,0.8301886792452831,1320.0102443662881,74,29.743786096572876
paper,40,1500000.0,8,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,2689368.4666930386,0,2247528.9031351497,441839.56355788873,0,16,0.987018832927209,18,5.052756717411576,7.806461292234831,7583.137266203306,2558.5856386447253,2.963800449618747,2.002653540879911,301.5942369117071,0.0,0.0,0.0,0.9859206573322501,3.320441988950276,0.5,727.9759822789769,543,51.44901180267334
paper,40,1500000.0,3,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,200297.78891705335,0,143695.0787204912,56602.71019656213,0,0,0.0,0,4.670050010834737,7.131216907314643,8231.885434602364,2795.025069410911,2.945191985822633,2.0068302435882086,304.1121418211674,0.0,0.030303030303030304,0.0,2.7333428510243,13.208333333333334,0.835820895522388,1349.0765183607425,72,21.84480118751526
ring,40,1500000.0,2,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,294630.808794868,0,232086.29216897624,62544.5166258918,0,0,0.0,0,4.812702472147914,3.0259015413115407,7978.005302596919,6572.563591834364,1.213834631057606,2.011270121666098,306.8001776923697,0.0,0.021739130434782608,0.0,4.029890908488668,19.294117647058822,0.9506172839506173,2020.9905154907874,34,11.827693700790405
paper,40,1500000.0,5,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,142646.45191369025,0,109576.56105820625,33069.890855483995,0,0,0.0,0,5.051903747110902,8.164874537733182,7584.47389386796,2443.332982010068,3.1041507439679408,2.0050620546507183,303.04492010961707,0.0,0.0,0.0,1.6218334466655124,7.267942583732057,0.8668478260869565,866.0837607837418,209,34.28598976135254
paper,40,1500000.0,5,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,114277.96049321612,0,93553.59995161057,20724.360541605558,0,0,0.0,0,5.914081974686482,6.902417381322575,6430.184685390186,2889.9346768039845,2.2250276924949075,2.005260264492472,303.1644598102425,0.0,0.0,0.0,1.6243859450948597,8.038461538461538,0.8971428571428571,789.6063573680196,208,53.43327832221985
ring,40,1500000.0,2,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,274960.21973789233,0,232487.39438257125,42472.825355321074,0,0,0.0,0,4.8765490167359635,2.9725504057140975,7869.188544888928,6689.582511413828,1.176334775968821,2.011554246055145,306.9725978136579,0.0,0.021739130434782608,0.0,3.9798217505545654,19.147058823529413,0.9120879120879121,2013.7118718970644,34,11.279695510864258
paper,40,1500000.0,4,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,165988.83379685192,0,126148.25773285706,39840.57606399486,0,0,0.0,0,5.051903747110902,9.589353826459584,7584.47389386796,2079.9287656176484,3.646506562745528,2.0054977846545343,303.3077384835527,0.0,0.011235955056179775,0.0,2.0281464599848564,9.686567164179104,0.8517520215633423,1025.5390790091571,134,43.110605001449585
paper,40,1500000.0,7,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,1213879.6543030916,0,1140038.1891261935,73841.46517689821,0,6,0.9394965210188967,8,5.914081974686482,6.116345392281131,6430.184685390186,3262.0245282537685,1.9712251179277311,2.0048448385797677,302.9139448861197,0.0,0.0,0.0,1.141170627827031,4.419902912621359,0.8911174785100286,722.8543506384922,412,57.85184955596924
ring,40,1500000.0,4,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,199917.83082832742,0,177410.0617336784,22507.76909464904,0,0,0.0,0,4.812702472147914,2.9755999979993693,7978.005302596919,6681.105540659393,1.1941145449723771,2.0120423113162156,307.2688919682802,0.0,0.0,0.0,2.003446052996777,6.156716417910448,0.9746835443037974,1596.4629806379533,134,22.590709447860718
paper,40,1500000.0,4,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,141926.36167375365,0,107952.44051522664,33973.92115852701,0,0,0.0,0,4.670050010834737,7.277923044199628,8231.885434602364,2740.427559524167,3.0038690152538474,2.0055532881667375,303.3412246028813,0.0,0.011299435028248588,0.0,2.028497271212072,9.75,0.8609467455621301,1023.6399942118312,132,39.6750864982605
ring,40,1500000.0,2,3,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,282853.60682563315,0,242302.91423218127,40550.692593451895,0,0,0.0,0,4.847367316723177,2.9557887690817957,7918.568655195983,6722.481005607396,1.1779235446840088,2.013061360444527,307.8879960077149,0.0,0.0,0.0,3.98400416797705,19.294117647058822,0.898876404494382,1999.1840940001034,34,11.137832403182983
ring,40,1500000.0,3,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,197600.3040167369,0,173925.1224056353,23675.181611101558,0,0,0.0,0,4.812702472147914,2.9887030991123034,7978.005302596919,6657.5786123889475,1.1983343745653738,2.010300192037695,306.211943409421,0.0,0.0,0.0,2.6699790483486407,11.373333333333333,0.9746835443037974,1518.8449641653644,75,25.857889890670776
paper,40,1500000.0,9,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,1761865.520174787,0,1597040.7238377607,164824.79633702617,0,11,0.9757212433233781,15,5.663372282223014,7.731724359431915,6729.59631470651,2582.2029123877664,2.606145428162206,2.0035180616419703,302.1145500124974,0.0,0.0,0.0,0.8826251029651133,3.3522561863173217,0.7910863509749304,569.8607287063418,687,84.70593190193176
ring,40,1500000.0,4,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,186826.572983284,0,162730.0836077916,24096.4893754924,0,0,0.0,0,4.8765490167359635,2.9663669605989087,7869.188544888928,6701.691818980218,1.1742092530429675,2.0121051068283817,307.3070241804269,0.0,0.0,0.0,2.005358250240207,6.7388059701492535,0.9204545454545454,1457.5981121508953,134,21.960400104522705
ring,40,1500000.0,5,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,524656.7951431383,0,471490.3457843684,53166.449358769896,0,2,0.5536604225718159,3,4.812702472147914,2.953124238602028,7978.005302596919,6695.153775519567,1.1916089712185585,2.0231017078013545,314.0211313518144,0.0,0.0,0.0,1.581306275887658,3.183098591549296,0.8734177215189873,1951.0380139317197,213,28.83417582511902
ring,40,1500000.0,5,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,257024.50224171067,0,218812.08817525653,38212.414066454134,0,0,0.0,2,4.8765490167359635,2.918787717633452,7869.188544888928,6769.779348707631,1.1623995612783418,2.0243377202754793,314.78032955374965,0.0,0.0,0.0,1.601469453366841,3.255924170616114,0.9090909090909091,1919.1540707196764,211,18.33607268333435
paper,40,1500000.0,5,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,428794.9612221316,0,406041.4994537984,22753.461768333218,0,2,0.7635185318423463,2,4.670050010834737,7.060346656404914,8231.885434602364,2825.9634380014472,2.912948314867104,2.004783261438904,302.8768207403402,0.0,0.0035714285714285713,0.0,1.6140556098954577,7.442857142857143,0.8835820895522388,842.1920152859036,210,43.1961772441864
ring,40,1500000.0,3,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,207957.5584874293,0,181426.43962070905,26531.118866720295,0,0,0.0,0,4.8765490167359635,3.0232702941236,7869.188544888928,6581.6362249644135,1.1956279982538045,2.0102456910130604,306.1789068631366,0.0,0.0,0.0,2.688857273388844,11.066666666666666,0.9230769230769231,1573.1545775207753,75,24.17675805091858
paper,40,1500000.0,6,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,347338.78073333943,0,299798.6657218244,47540.11501151502,0,2,0.6827048736639368,2,5.051903747110902,7.698051977027535,7584.47389386796,2592.133704011351,2.9259578246796902,2.004572431230664,302.74973087660635,0.0,0.0,0.0,1.3422738678951003,5.653333333333333,0.8590785907859079,773.6288071873074,300,51.6210241317749
paper,40,1500000.0,9,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,2956222.390176067,0,2615313.619040502,340908.7711355653,0,18,0.9907295052873857,18,5.914081974686482,7.038385605033762,6430.184685390186,2836.003453847204,2.2673402166232433,2.003919076021015,302.3560533596664,0.0,0.0,0.023809523809523808,0.8057644441873155,2.7599451303155007,0.5914285714285714,649.5553234116561,729,63.48207402229309
ring,40,1500000.0,6,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,3709560.161052704,0,3505565.002358086,203995.15869461832,0,22,0.9827333874884133,32,4.812702472147914,3.027810796813221,7978.005302596919,6395.435524102294,1.2474530112187732,2.0656709078152824,340.6963451291543,0.0,0.0,0.0,1.349960118886222,1.4797297297297298,0.46835443037974683,2982.0074767378305,296,30.861125230789185
paper,40,1500000.0,7,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,1397068.15417119,0,1250268.440211825,146799.71395936486,0,9,0.9617597397628753,9,4.670050010834737,6.293151831685864,8231.885434602364,3171.7875896721416,2.595345748059147,2.003953712534561,302.3769170735783,0.0,0.0,0.0,1.129591276641596,4.294964028776978,0.7634730538922155,731.6856761453312,417,41.9643669128418
paper,40,1500000.0,6,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,434077.73741849005,0,409662.9066947988,24414.830723691295,0,2,0.7542264231304743,3,4.670050010834737,6.097102382735811,8231.885434602364,3271.8739003177534,2.515954369085835,2.005118048415415,303.07868737512405,0.0,0.0,0.0,1.3587713836598627,5.12751677852349,0.8541666666666666,858.3982719086658,298,47.41915845870972
ring,40,1500000.0,3,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,233767.42781969873,0,205917.77123077246,27849.656588926282,0,0,0.0,0,4.854711955654448,2.9724875802878787,7906.084445801975,6688.018931200685,1.1821265051925642,2.0120670492186687,307.28391363425493,0.0,0.0,0.0,2.6832962023051294,10.533333333333333,0.9382716049382716,1647.2272552274712,75,14.386934757232666
ring,40,1500000.0,3,3,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,206272.16099624403,0,182607.0616616658,23665.099334578215,0,0,0.0,0,4.847367316723177,2.991719395875918,7918.568655195983,6646.029983248599,1.19147350751574,2.011763100078684,307.09937120424894,0.0,0.0,0.0,2.6657987416046103,11.4,0.9090909090909091,1512.3203057814626,75,23.402464866638184
ring,40,1500000.0,2,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,267713.83169483696,0,222912.75046845883,44801.08122637815,0,0,0.0,0,4.995276862396649,2.960953747425861,7674.230832150915,6712.425116214813,1.143287366232619,2.012560358792281,307.5835440592659,0.0,0.021739130434782608,0.0,4.031033971709716,19.264705882352942,0.9655172413793104,2032.8410845302485,34,11.114557981491089
ring,40,1500000.0,2,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,319895.7861776411,0,263514.38958326227,56381.39659437883,0,0,0.0,0,4.854711955654448,2.9254891425469243,7906.084445801975,6790.341296076012,1.164313265133039,2.0135846756075617,308.2061683879458,0.0,0.0,0.0,4.022639750743447,18.41176470588235,0.9135802469135802,2118.1324495785216,34,15.209722995758057
ring,40,1500000.0,6,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,2698779.9558849987,0,2487967.5801464603,210812.37573853828,0,18,0.9584667266478817,32,4.8765490167359635,2.999793591120779,7869.188544888928,6408.724625327494,1.227886826934275,2.0806403065837427,350.33504166402156,0.0,0.0,0.0025,1.3514039676346843,1.565217391304348,0.4659090909090909,2803.8210644644523,299,29.46699094772339
paper,40,1500000.0,8,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,1741239.145832429,0,1595264.7166466962,145974.42918573253,0,12,0.966890328896819,15,5.914081974686482,5.837154257160934,6430.184685390186,3417.5635898951687,1.8815113504844623,2.005128531493968,303.08500944696607,0.0,0.0,0.0,0.9883560391325646,3.1878453038674035,0.7765042979942693,755.5064133522299,543,74.5945212841034
paper,40,1500000.0,7,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,813516.5012759215,0,741653.1173322557,71863.38394366574,0,5,0.8929865846119186,10,5.051903747110902,7.029643780291375,7584.47389386796,2838.825938587272,2.6716938825923005,2.0044162197615685,302.65558275603576,0.0,0.0,0.0,1.1485949453847895,4.590686274509804,0.8770491803278688,697.4338359167942,408,63.61931347846985
ring,40,1500000.0,5,3,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,330562.36345475033,0,278847.35944617516,51715.004008575124,0,0,0.0,2,4.847367316723177,2.8274971896482786,7918.568655195983,6943.75006243278,1.1403879148872575,2.0373410190825814,322.8229169613864,0.0,0.0,0.0,1.583821570015917,2.6854460093896715,0.8620689655172413,2308.109156313914,213,23.812437772750854
ring,40,1500000.0,6,3,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,4352043.60782115,0,4096563.362497973,255480.24532317682,0,26,0.9894941810381569,34,4.847367316723177,3.011251185083939,7918.568655195983,6382.233482208081,1.240720615638833,2.0813270059940665,350.7804281676275,0.0,0.0,0.0,1.3393294021004958,1.3433333333333333,0.27586206896551724,3228.0614000644696,300,23.78001379966736
ring,40,1500000.0,2,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,279945.58258727915,0,242835.0264529764,37110.55613430278,0,0,0.0,0,4.865406055137044,2.911538184070614,7887.974312257064,6825.033785361196,1.1557414307861356,2.0129486470903686,307.81948849266234,0.0,0.0,0.0,4.018335706764663,18.58823529411765,0.88,2093.3387767417535,34,14.416203737258911
ring,40,1500000.0,4,3,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,222280.26838277918,0,187320.5601113992,34959.70827137997,0,0,0.0,0,4.847367316723177,2.934527168047481,7918.568655195983,6767.048646780117,1.1701657647996635,2.014292604383628,308.6368461921966,0.0,0.005555555555555556,0.0,1.9972273733091166,6.149253731343284,0.9310344827586207,1589.7674389381834,134,28.26526713371277
ring,40,1500000.0,3,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,219430.22173551712,0,192588.13501491508,26842.086720602045,0,0,0.0,0,4.865406055137044,2.9190216210807303,7887.974312257064,6811.0171705473185,1.1581198688452585,2.01191998386252,307.1946161220969,0.0,0.0,0.0,2.668233409669426,10.56,0.9452054794520548,1639.9474251119398,75,15.247637510299683
ring,40,1500000.0,2,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,287130.1336308178,0,252682.59796534726,34447.53566547052,0,0,0.0,0,4.88638878006438,2.915945989997202,7852.671055673343,6817.421300521918,1.1518535688959357,2.012150136864298,307.334369866325,0.0,0.021739130434782608,0.0,4.036487553308472,18.558823529411764,0.9452054794520548,2103.8745393172903,34,10.91038203239441
ring,40,1500000.0,3,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,185498.68610022706,0,164476.88448048683,21021.801619740243,0,0,0.0,0,4.995276862396649,2.9863983852329774,7674.230832150915,6659.3959841502765,1.1523914256512153,2.0113025737753327,306.8198687173838,0.0,0.00980392156862745,0.0,2.680704844171254,11.626666666666667,0.9418604651162791,1484.0722580821982,75,22.24848222732544
ring,40,1500000.0,5,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,648648.9009205751,0,569727.170971945,78921.72994863005,0,2,0.4775647052449722,4,4.854711955654448,2.84112447206627,7906.084445801975,6929.153779363265,1.140988452204402,2.0318401157984547,319.40820737129053,0.0,0.0,0.0,1.604247677774166,2.4857142857142858,0.85,2514.6993511297337,210,23.87760281562805
ring,40,1500000.0,4,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,235383.19255502656,0,204912.3393437716,30470.853211254955,0,0,0.0,0,4.854711955654448,2.9224376645947596,7906.084445801975,6792.4994654116645,1.1639433298538833,2.0150467292845464,309.09595878937654,0.0,0.0,0.0,1.9871394158998716,5.644444444444445,0.9629629629629629,1735.0832179646675,135,26.589421272277832
ring,40,1500000.0,4,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,207639.18913762597,0,190401.4169648138,17237.77217281214,0,0,0.0,0,4.865406055137044,2.871728273900453,7887.974312257064,6915.174393200082,1.1406761223568807,2.014250639584965,308.6113079695531,0.0,0.0,0.0,2.0250215040379325,5.82962962962963,0.9452054794520548,1695.7413982038752,135,17.087995767593384
paper,40,1500000.0,8,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,1748670.8384274384,0,1584721.4037760056,163949.43465143273,0,12,0.9744472998883302,13,5.051903747110902,7.393145254885654,7584.47389386796,2700.3164579204254,2.8087352027284,2.003623371783995,302.1779617173223,0.0,0.0,0.0013458950201884253,0.9653179937656017,3.7017857142857142,0.7595628415300546,631.0582457428384,560,73.86737966537476
ring,40,1500000.0,5,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,527241.5607314296,0,449001.5564284136,78240.004303016,0,1,0.2932472031523197,4,4.865406055137044,2.8134821948103292,7887.974312257064,6972.945255261843,1.1312256189455572,2.038917083478532,323.8046119030619,0.0,0.0,0.0,1.5749771606702112,2.2,0.7638888888888888,2788.0419710907468,215,16.736068725585938
ring,40,1500000.0,5,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,241120.59181725065,0,211006.84862012704,30113.743197123633,0,0,0.0,1,4.995276862396649,2.9120048077635623,7674.230832150915,6778.599289784845,1.1321263441129736,2.026412901878807,316.0570335429819,0.0,0.0,0.0,1.6064584598978346,3.242857142857143,0.9411764705882353,1928.123625077548,210,27.176347494125366
ring,40,1500000.0,4,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,182156.01097648343,0,160669.4624807398,21486.548495743617,0,0,0.0,0,4.995276862396649,2.936800410830181,7674.230832150915,6763.254400343427,1.1346949823092904,2.013862594196689,308.37520797337174,0.0,0.0,0.0,1.9917971788727247,6.69172932330827,0.9529411764705882,1468.630446903882,133,28.579514265060425
ring,40,1500000.0,6,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,3743226.5220010662,0,3464415.403622757,278811.1183783092,0,22,0.9749649870968025,33,4.854711955654448,2.9460841622339036,7906.084445801975,6433.218637679088,1.2289469534730835,2.1105057050899516,369.9668763111993,0.0,0.0,0.0,1.3496686562062938,1.2408026755852843,0.4074074074074074,3515.9795772311877,299,29.992192268371582
ring,40,1500000.0,2,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,278827.6019448464,0,239999.22724904917,38828.37469579724,0,0,0.0,0,4.807582614470515,2.9398171115055955,7986.856501699884,6759.761047317226,1.1815294129175853,2.0128357330424382,307.7508666382838,0.0,0.0,0.0,3.9908354958409364,19.705882352941178,0.9027777777777778,1960.8448145020607,34,14.475282669067383
ring,40,1500000.0,6,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,3286434.9746220787,0,3060377.268813886,226057.7058081924,0,22,0.9795496094224708,30,4.995276862396649,3.0071734225415394,7674.230832150915,6393.219709157183,1.2003702643222014,2.0805678691955376,350.28807598133534,0.0,0.0,0.017587939698492462,1.3474119256385522,1.5369127516778522,0.4117647058823529,2882.2924327099327,298,27.77339506149292
ring,40,1500000.0,2,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,290367.7624154732,0,241044.32553795926,49323.43687751393,0,0,0.0,0,5.042826702195045,2.9747103658171272,7598.7258791295435,6682.426012749557,1.137120839741698,2.012246337133464,307.3927941120344,0.0,0.044444444444444446,0.0,4.047455513113238,20.181818181818183,0.8795180722891566,1991.990319593404,33,11.002290487289429
ring,40,1500000.0,3,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,192253.4069087826,0,178442.45384868106,13810.953060101538,0,0,0.0,0,4.807582614470515,3.046721294687474,7986.856501699884,6527.788567091079,1.2235164205477624,2.0112274323168258,306.774275961024,0.0,0.0,0.0,2.691515840720455,12.092105263157896,0.9295774647887324,1460.4181165573548,76,16.345879793167114
ring,40,1500000.0,3,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,205830.39847939846,0,187895.81307380486,17934.5854055936,0,0,0.0,0,4.88638878006438,2.947646113692331,7852.671055673343,6748.465314549059,1.163623237233467,2.0108497855610494,306.54518669064583,0.0,0.0,0.0,2.71129087865099,11.273972602739725,0.9178082191780822,1586.4174579164205,73,24.62000608444214
