layout,M,Emax,K,seed,coord,replan,divert,q,belief,tau,planner,L,Th,J,n_diverts,J_age,J_event,n_replans,n_never,share_never,n_reach_inf,K_reach_i,K_commute_i,r_max,r_c,rmax_over_rc,regime_bnd,P_bar,dup_frac,trunc_frac,empty_frac,T_s_over_t_c,mean_n,catch_rate,T_rev,n_sorties,secs,alloc
core,100,1500000.0,7,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,149085.3398134075,0,139302.9787391981,9782.36107420939,0,0,0.0,1,5.351491471317767,29.98288852531623,7141.218427495743,664.8389342660159,10.74127590824636,2.006642825184816,303.9989332488203,0.0,0.016483516483516484,0.0,1.1514055927754574,18.96078431372549,0.9711538461538461,425.22575836659325,408,159.19333839416504,reserve_far
core,100,1500000.0,5,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,195619.9590911713,0,184975.17905101902,10644.780040152287,0,0,0.0,0,5.774317772611485,36.47386695104992,6593.891938148332,545.9525038079756,12.077775799463243,2.0087381126849597,305.2657739949643,0.0,0.04693140794223827,0.0,1.6226831084353666,26.40096618357488,0.9732142857142857,606.3739392830719,207,118.17425727844238,reserve_far
core,100,1500000.0,3,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,390573.6680103353,0,347278.78355436126,43294.884455974054,0,0,0.0,0,5.052148291863248,32.84268124105979,7584.090639439221,604.5226983133764,12.545584575399568,2.014692519559829,308.88027277520223,0.0,0.32142857142857145,0.0,2.414546480975032,39.70238095238095,0.9596412556053812,991.8618911973956,84,62.97923254966736,reserve_far
core,100,1500000.0,8,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,132441.89032080284,0,123460.37014492054,8981.520175882288,0,0,0.0,1,5.351491471317767,28.457491561290052,7141.218427495743,700.7031781247033,10.1915028366331,2.0059924230869597,303.6062265925118,0.0,0.02631578947368421,0.0,0.992416787266421,16.09611829944547,0.9710144927536232,375.1803365792446,541,174.69147419929504,reserve_far
core,100,1500000.0,6,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,167311.5034944102,0,157409.65106364523,9901.852430764962,0,0,0.0,1,5.774317772611485,31.05668699419598,6593.891938148332,641.5777576262452,10.27761929052042,2.007500060271142,304.5169114339066,0.0,0.017632241813602016,0.0,1.3588261187083546,21.972972972972972,0.9865470852017937,502.12016991165115,296,135.13480949401855,reserve_far
core,100,1500000.0,4,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,266434.8665568817,0,245209.90523176867,21224.96132511301,0,0,0.0,0,5.052148291863248,30.068385314420716,7584.090639439221,661.469756696302,11.465513823818364,2.0111288309489903,306.71445383288153,0.0,0.11602209944751381,0.0,1.9925519056401046,32.46666666666667,0.9775784753363229,755.689306799888,135,88.35164308547974,reserve_far
core,100,1500000.0,2,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,713679.895310642,0,583865.1443768652,129814.75093377681,0,0,0.0,0,4.789315478557099,28.549208141360555,8018.5908986554505,692.8073549412426,11.574055675744829,2.0223365680466943,313.55161750964777,0.0,0.21739130434782608,0.0,2.6499489724045695,39.23529411764706,0.8547008547008547,1686.4579071653768,51,36.30355429649353,reserve_far
core,100,1500000.0,9,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,115519.69531706958,0,110207.48897944058,5312.206337628992,0,0,0.0,1,5.351491471317767,29.272920694215383,7141.218427495743,681.3789319388321,10.480538937674133,2.005419502079421,303.26051254848926,0.0,0.01829924650161464,0.0,0.8668313129930667,14.045977011494253,0.9758454106280193,334.63520925986916,696,197.3543586730957,reserve_far
core,100,1500000.0,7,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,137836.81497342902,0,131351.87048738232,6484.944486046697,0,0,0.0,1,5.774317772611485,32.62759796475367,6593.891938148332,610.9884268834569,10.792171582991514,2.0065126632098194,303.9203223605168,0.0,0.02394106813996317,0.0,1.158561192428054,19.15724815724816,0.9820627802690582,422.6432261862652,407,157.79502701759338,reserve_far
core,100,1500000.0,3,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,358847.9011054133,0,318896.36465618084,39951.53644923241,0,0,0.0,0,4.789315478557099,27.434315724324584,8018.5908986554505,723.6203989557465,11.081211793126679,2.014907241913062,309.0110129062737,0.0,0.22522522522522523,0.0,2.4514084414925232,38.53658536585366,0.9396551724137931,1043.5988654450182,82,65.76951551437378,reserve_far
core,100,1500000.0,5,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,213848.22318417206,0,202007.92031687242,11840.302867299659,0,0,0.0,0,5.052148291863248,30.690504372704208,7584.090639439221,648.7207010739303,11.69084110755842,2.009084526427046,305.47547444234874,0.0,0.036101083032490974,0.0,1.6234195687835415,25.608695652173914,0.968609865470852,621.2573875624915,207,111.04314970970154,reserve_far
core,100,1500000.0,8,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,119674.17685176767,0,116254.45827079886,3419.7185809688103,0,0,0.0,1,5.774317772611485,32.284882771803694,6593.891938148332,617.6891534624065,10.675097500396122,2.005814665264763,303.4989422585,0.0,0.022408963585434174,0.0,1.0032810510441872,16.49158878504673,0.968609865470852,372.1299576832428,535,182.71818161010742,reserve_far
core,100,1500000.0,6,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,185237.6115703747,0,171693.8270113487,13543.784559025991,0,0,0.0,1,5.052148291863248,28.387264656808956,7584.090639439221,701.8074645825028,10.806511788743812,2.0077908070542234,304.6926932349009,0.0,0.04218362282878412,0.0,1.3371746882835116,21.56953642384106,0.9775784753363229,504.96005977596025,302,132.05809116363525,reserve_far
core,100,1500000.0,4,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,269150.26813558565,0,246975.49632994822,22174.771805637454,0,0,0.0,0,4.789315478557099,23.927789585632095,8018.5908986554505,831.0561893553174,9.648674784403907,2.0115323530720453,306.95931039344066,0.0,0.1,0.0,2.0034152424553,30.112781954887218,0.9521739130434783,811.7539723393264,133,87.76516342163086,reserve_far
core,100,1500000.0,2,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,774318.0012980019,0,661881.4758713152,112436.52542668664,0,0,0.0,0,5.687677066694433,30.490882346921214,6699.414751861177,648.7097295175388,10.327291925841308,2.0222720873601268,313.5120661786893,0.0,0.16666666666666666,0.0,2.1565046860273305,34.16393442622951,0.9226519337016574,1564.1960610910498,61,33.93437671661377,reserve_far
core,100,1500000.0,9,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,112221.96952751231,0,106015.63280088062,6206.336726631695,0,0,0.0,1,5.774317772611485,31.74457486368058,6593.891938148332,628.363934146146,10.49374666467524,2.005299409849968,303.1880710334082,0.0,0.013100436681222707,0.0,0.879709268300844,14.232558139534884,0.9775784753363229,336.43001182291647,688,197.14613795280457,reserve_far
core,100,1500000.0,7,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,153313.0604981658,0,144023.47810642156,9289.58239174424,0,0,0.0,1,5.052148291863248,29.928628855016804,7584.090639439221,665.988963047639,11.38771219981422,2.0068094560180563,304.09958421821227,0.0,0.034545454545454546,0.0,1.1422991449666147,19.00485436893204,0.9864864864864865,418.9926308446196,412,154.97717380523682,reserve_far
core,100,1500000.0,5,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,207581.99236167918,0,192495.19077744617,15086.801584233015,0,0,0.0,1,4.789315478557099,28.941870553312402,8018.5908986554505,687.8650309539892,11.657215496962527,2.0092323539485797,305.5649832769772,0.0,0.035842293906810034,0.0,1.614990199594922,25.72248803827751,0.9692982456140351,614.1682536432479,209,107.38148164749146,reserve_far
core,100,1500000.0,3,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,355545.2987474619,0,327075.8511800359,28469.447567425963,0,0,0.0,0,5.687677066694433,25.56496957178325,6699.414751861177,776.4647614724673,8.628098896795501,2.015083098439113,309.11810902102496,0.0,0.31092436974789917,0.0,2.2908956493480845,37.53932584269663,0.9513513513513514,996.597593514499,89,66.52116298675537,reserve_far
core,100,1500000.0,6,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,166248.05212944502,0,156634.6318695928,9613.420259852226,0,0,0.0,1,4.789315478557099,28.095725085228576,8018.5908986554505,709.0463401918091,11.308980025884182,2.0079140882931643,304.7672428139521,0.0,0.03482587064676617,0.0,1.342432749785014,22.079470198675498,0.956140350877193,494.2165122906884,302,135.78063225746155,reserve_far
core,100,1500000.0,8,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,135951.25668409743,0,125865.59115235005,10085.665531747367,0,0,0.0,1,5.052148291863248,30.483522273957266,7584.090639439221,654.1151199648006,11.594427965290482,2.0060449326314522,303.63792194202694,0.0,0.027434842249657063,0.0,0.9814767293953168,16.577696526508227,0.972972972972973,361.1200135642549,547,179.3069474697113,reserve_far
core,100,1500000.0,2,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,672201.605180428,0,568393.7891260681,103807.81605435978,0,0,0.0,0,4.852417850747997,32.336323321964386,7909.979841733408,611.8724227304422,12.92749852401522,2.0216616503969664,313.13775836755616,0.0,0.21428571428571427,0.0,2.601803786501046,40.38461538461539,0.9027027027027027,1616.4638175994894,52,39.739330530166626,reserve_far
core,100,1500000.0,4,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,263040.7686582229,0,246010.2177958073,17030.550862415625,0,0,0.0,0,5.687677066694433,26.24820419397351,6699.414751861177,757.6447516331801,8.842422174006893,2.011383005020437,306.8686748532506,0.0,0.13903743315508021,0.0,1.9389824879734998,31.12142857142857,0.972972972972973,761.5312964978143,140,89.6020359992981,reserve_far
core,100,1500000.0,7,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,141486.73614994314,0,133540.3861593269,7946.349990616235,0,0,0.0,1,4.789315478557099,27.74351078359031,8018.5908986554505,718.3807056946475,11.162035443173227,2.0069840178688914,304.20504367301277,0.0,0.0379746835443038,0.0,1.1362828314548974,18.920289855072465,0.9691629955947136,418.87186804616033,414,154.66413831710815,reserve_far
core,100,1500000.0,3,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,386335.58005807357,0,351715.9390352317,34619.641022841904,0,0,0.0,0,4.852417850747997,30.701332203621913,7909.979841733408,646.7700495743508,12.22997237880617,2.0144331971716873,308.7224134571914,0.0,0.35454545454545455,0.0,2.4553178101255417,37.86585365853659,0.9662921348314607,1044.9600359098715,82,64.70406150817871,reserve_far
core,100,1500000.0,5,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,198827.39713682956,0,187214.0905896637,11613.306547165826,0,0,0.0,0,5.687677066694433,26.030040607365876,6699.414751861177,764.8077457799387,8.75960630475731,2.009244869230241,305.5725618202698,0.0,0.03225806451612903,0.0,1.6155974441633247,26.64423076923077,0.9834254143646409,595.7291532891988,208,119.84990286827087,reserve_far
core,100,1500000.0,8,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,136965.36049629468,0,121608.14167633267,15357.218819962,0,0,0.0,1,4.789315478557099,28.585890808336092,8018.5908986554505,697.4866595614321,11.49640754949694,2.0061913582590307,303.7263148305461,0.0,0.03940217391304348,0.0,0.9739335443417823,16.170289855072465,0.9691629955947136,368.2277679661125,552,180.88819003105164,reserve_far
core,100,1500000.0,6,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,160863.5392408269,0,154964.9111593281,5898.628081498818,0,0,0.0,1,5.687677066694433,29.088332684076256,6699.414751861177,684.9005133159034,9.781588160047328,2.00776866060082,304.67930198675117,0.0,0.029850746268656716,0.0,1.3463592369086652,22.840531561461795,0.9834254143646409,476.6172231512163,301,136.30826616287231,reserve_far
core,100,1500000.0,2,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,714523.6721716195,0,585328.6271433901,129195.04502822939,0,0,0.0,0,4.842340003327892,28.018896047596012,7927.135773030543,705.935989324083,11.229255758189332,2.0222909956172956,313.5236639160605,0.0,0.21739130434782608,0.0,2.6068927090849505,37.92307692307692,0.8565022421524664,1730.4299910191098,52,38.67867565155029,reserve_far
core,100,1500000.0,4,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,256995.79087570304,0,241899.53772214922,15096.25315355382,0,0,0.0,0,4.852417850747997,31.740149679730532,7909.979841733408,626.6843207238456,12.621952680413422,2.0109542568743413,306.60855284770525,0.0,0.07262569832402235,0.0,2.0070389257307335,32.77272727272727,0.9831460674157303,749.4528968761566,132,90.55458354949951,reserve_far
core,100,1500000.0,7,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,141604.4189636757,0,136289.06494404047,5315.354019635234,0,0,0.0,1,5.687677066694433,27.97999863206956,6699.414751861177,712.3494173999679,9.404674992665305,2.0068699448492078,304.1361257521942,0.0,0.02022058823529412,0.0,1.1527707928729605,19.188725490196077,0.9888888888888889,419.62036314525614,408,161.21692490577698,reserve_far
core,100,1500000.0,5,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,216024.18997063613,0,199603.99175009012,16420.19822054602,0,0,0.0,1,4.852417850747997,30.874486756393583,7909.979841733408,644.9162535513651,12.265127135772223,2.008893539516925,305.35985222369675,0.0,0.061371841155234655,0.0,1.6247343474485547,26.67149758454106,0.9719101123595506,600.8458072763083,207,109.33680129051208,reserve_far
core,100,1500000.0,3,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,383340.28749254975,0,336816.4789133027,46523.80857924702,0,0,0.0,0,4.842340003327892,29.41136408728019,7927.135773030543,675.0318157541058,11.743351332521733,2.0147472950399514,308.91362183726966,0.0,0.27927927927927926,0.0,2.45433304530488,37.55952380952381,0.9276018099547512,1073.7347459854982,84,67.68326592445374,reserve_far
core,100,1500000.0,8,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,118833.9618628197,0,114435.9976237335,4397.964239086204,0,0,0.0,1,5.687677066694433,27.51261881342924,6699.414751861177,724.7090986450128,9.244281276980047,2.0061543618231754,303.70397994474035,0.0,0.02789400278940028,0.0,1.0005071510414334,17.277467411545622,0.9834254143646409,355.1151398594127,537,194.33615279197693,reserve_far
core,100,1500000.0,6,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,174038.78393691053,0,166459.8470441016,7578.936892808945,0,0,0.0,1,4.852417850747997,29.91184703537978,7909.979841733408,666.1040273728275,11.874991768074214,2.00758850623691,304.5703793702182,0.0,0.04975124378109453,0.0,1.3442461870451734,21.793333333333333,0.9887640449438202,503.98373551194203,300,133.44327521324158,reserve_far
core,100,1500000.0,4,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,263561.9000725973,0,242718.99521110242,20842.90486149495,0,0,0.0,0,4.842340003327892,37.841027065832655,7927.135773030543,525.6381590962161,15.080974689243423,2.0109912936019327,306.63101872167266,0.0,0.07222222222222222,0.0,2.001652435096088,32.28358208955224,0.967741935483871,766.3521155163304,134,84.66471838951111,reserve_far
core,100,1500000.0,2,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,740415.2308940295,0,620828.3749442538,119586.85594977562,0,0,0.0,0,4.789315478557101,30.39347822913084,8018.590898655449,651.3217158326156,12.311259863959705,2.0206171253424823,312.49779496270565,0.0,0.22857142857142856,0.0,2.61173329910273,39.65384615384615,0.897196261682243,1642.2514865566197,52,42.30954360961914,reserve_far
core,100,1500000.0,9,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,108675.22892815461,0,105766.19842185793,2909.0305062966686,0,0,0.0,1,5.687677066694433,28.02837926698733,6699.414751861177,711.5753558712044,9.414905528394629,2.0055851584227886,303.3604532520554,0.0,0.01843817787418655,0.0,0.8727070966168262,14.68208092485549,0.9888888888888889,322.4602768654509,692,208.61458611488342,reserve_far
core,100,1500000.0,7,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,146877.66848608447,0,142264.3527078391,4613.315778245376,0,0,0.0,1,4.852417850747997,31.198752157220653,7909.979841733408,638.9401249926219,12.379845203531,2.006608302628985,303.97808247648175,0.0,0.05063291139240506,0.0,1.1373396082862355,18.73671497584541,0.9831460674157303,424.4107586513945,414,153.6678924560547,reserve_far
core,100,1500000.0,5,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,217828.56898217407,0,201708.22993697334,16120.33904520073,0,0,0.0,1,4.842340003327892,35.47381010744575,7927.135773030543,561.2905493597207,14.123052280273097,2.0089282433206384,305.3808600510208,0.0,0.025362318840579712,0.0,1.621360125947619,25.85024154589372,0.9577464788732394,612.7332124537193,207,110.03289127349854,reserve_far
core,100,1500000.0,3,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,402276.34397884744,0,360456.407384257,41819.93659459045,0,0,0.0,0,4.789315478557101,24.162245323376606,8018.590898655449,821.9512398303928,9.755555451574063,2.0140796756687234,308.5072765813147,0.0,0.2857142857142857,0.0,2.404606972774586,38.9277108433735,0.9330143540669856,1018.0462811348599,83,65.16898989677429,reserve_far
core,100,1500000.0,8,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,135338.63430586513,0,129388.87358904173,5949.76071682339,0,0,0.0,1,4.852417850747997,30.139068599855317,7909.979841733408,661.6183138428239,11.955503159806014,2.0059617435941828,303.58770887251455,0.0,0.03814713896457766,0.0,0.9760767938167992,15.96,0.9887005649717514,372.8852541241964,550,172.00958561897278,reserve_far
core,100,1500000.0,6,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,175451.76562688046,0,166971.7336445597,8480.031982320763,0,0,0.0,1,4.842340003327892,32.39142249780851,7927.135773030543,615.0999714429654,12.887556724208984,2.0076327130699014,304.59710533458315,0.0,0.03482587064676617,0.0,1.3406644927051687,21.398671096345517,0.9629629629629629,515.40814588259,301,130.64177417755127,reserve_far
core,100,1500000.0,2,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,765228.9866353252,0,624583.784264406,140645.20237091935,0,0,0.0,0,4.789315478557099,32.38977948857671,8018.5908986554505,610.6544840141321,13.13114225567511,2.022350606246846,313.5602286279881,0.0,0.22058823529411764,0.0,2.6648692452404235,38.88,0.8623853211009175,1710.7229134682107,50,41.22854399681091,reserve_far
core,100,1500000.0,4,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,286493.08332415955,0,266346.4537394317,20146.62958472785,0,0,0.0,0,4.789315478557101,32.66165007860637,8018.590898655449,609.1557599081741,13.163449197072673,2.0104511015143656,306.30342856547855,0.0,0.08196721311475409,0.0,1.9773720291254397,31.889705882352942,0.9711538461538461,752.2762857044474,136,93.91323161125183,reserve_far
core,100,1500000.0,3,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,383271.05251398886,0,347034.18416028214,36236.86835370678,0,0,0.0,0,4.789315478557099,22.10948212211735,8018.5908986554505,897.6514255530861,8.932855973258008,2.015457740055023,309.3463265512966,0.0,0.3063063063063063,0.0,2.469766291129157,37.08433734939759,0.9541284403669725,1079.1334816209428,83,63.689494132995605,reserve_far
core,100,1500000.0,7,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,148377.39943956418,0,140586.03326774912,7791.366171815063,0,0,0.0,1,4.842340003327892,33.169828589424654,7927.135773030543,600.9506529240874,13.190992861824721,2.0066792169044945,304.0209137242339,0.0,0.04710144927536232,0.0,1.1339586653860145,18.594202898550726,0.9765258215962441,427.0028296088352,414,154.6745924949646,reserve_far
core,100,1500000.0,5,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,207525.71146803646,0,196590.3667001938,10935.34476784269,0,0,0.0,1,4.789315478557101,38.62540254779437,8018.590898655449,515.6375019325155,15.550829543241578,2.0083642263714925,305.0395239077335,0.0,0.046762589928057555,0.0,1.6234241191273284,28.28985507246377,0.9567307692307693,562.5187610926293,207,114.02563428878784,reserve_far
core,100,1500000.0,4,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,272779.7433141151,0,256226.72086881273,16553.022445302355,0,0,0.0,0,4.789315478557099,32.044653699541904,8018.5908986554505,620.6196627620589,12.92029785677242,2.0113093741487846,306.82399507236187,0.0,0.12222222222222222,0.0,2.005661754153876,30.30827067669173,0.9299065420560748,808.3130867957944,133,84.2387535572052,reserve_far
core,100,1500000.0,8,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,135251.10671458096,0,127765.62632584512,7485.4803887358585,0,0,0.0,1,4.842340003327892,31.825383316274724,7927.135773030543,626.5482518149989,12.65207547873135,2.0060041429005953,303.61330065994855,0.0,0.0504774897680764,0.0,0.9786589798596437,15.84909090909091,0.9766355140186916,378.78612966992256,550,177.2356152534485,reserve_far
core,100,1500000.0,6,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,181740.31606824519,0,171150.50267676116,10589.813391484036,0,0,0.0,1,4.789315478557101,33.72277272869654,8018.590898655449,590.9485908096958,13.569016025012722,2.007183204663824,304.3254023270673,0.0,0.0472636815920398,0.0,1.3402838782088884,23.107023411371237,0.9567307692307693,469.42907834196217,299,138.87228274345398,reserve_far
core,100,1500000.0,5,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,221962.6885947507,0,203819.90379923073,18142.784795519976,0,0,0.0,1,4.789315478557099,30.45229965239388,8018.5908986554505,653.7373322189203,12.265768686390736,2.0092621828161494,305.58304609884544,0.0,0.021660649819494584,0.0,1.6203757079035923,25.64423076923077,0.9666666666666667,618.2463070653247,208,105.58343696594238,reserve_far
core,200,1500000.0,2,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,2111350.9692399064,0,1700304.4825107853,411046.486729121,0,0,0.0,0,5.817375238242085,34.28998436767409,6542.619886436506,570.3861843004164,11.47050904548308,2.0451431249015375,327.69724545868513,0.0,0.2,0.0,2.2692952188628803,44.416666666666664,0.8125,2582.207416435398,60,67.18997049331665,reserve_far
core,100,1500000.0,7,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,155095.14843498426,0,147536.91334723795,7558.235087746336,0,0,0.0,1,4.789315478557101,36.41394143480503,8018.590898655449,547.5333880385695,14.64493503744214,2.0062345015471235,303.75236163113647,0.0,0.043243243243243246,0.0,1.1281190269149985,19.298076923076923,0.9567307692307693,408.6863461330493,416,162.46175384521484,reserve_far
core,100,1500000.0,6,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,197378.33541531133,0,174039.98058992944,23338.35482538189,0,0,0.0,1,4.789315478557099,28.69098516311533,8018.5908986554505,694.3288885942209,11.548692601413087,2.0079333606731833,304.7788978673811,0.0,0.02729528535980149,0.0,1.3335719602388232,20.750830564784053,0.9857142857142858,528.3134020341935,301,124.93926167488098,reserve_far
core,200,1500000.0,3,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,1100870.3073627322,0,955146.0314634034,145724.27589932902,0,0,0.0,0,5.817375238242085,28.767101345418872,6542.619886436506,684.8024615881711,9.554025070621211,2.0304793412164495,318.56630180216615,0.0,0.45901639344262296,0.0,2.2420891354583685,49.505494505494504,0.9009433962264151,1467.8248189366925,91,107.41672039031982,reserve_far
core,100,1500000.0,8,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,137460.7818150799,0,131647.4656047444,5813.316210335515,0,0,0.0,1,4.789315478557101,34.22470602621388,8018.590898655449,582.7386810843324,13.760183009878178,2.0056096852540835,303.37525172304504,0.0,0.036684782608695655,0.0,0.9749571944522165,16.71195652173913,0.961352657004831,354.739065427831,552,189.86982202529907,reserve_far
core,100,1500000.0,7,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,160038.30808850384,0,147434.5299881652,12603.778100338634,0,0,0.0,1,4.789315478557099,29.520899322480272,8018.5908986554505,675.1486877173694,11.876777729903834,2.00692424610141,304.1689312160681,0.0,0.043243243243243246,0.0,1.1344211060179494,17.872596153846153,0.9809523809523809,441.20566243492186,416,149.68288564682007,reserve_far
core,200,1500000.0,2,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,2058914.5151390622,0,1673584.1868730234,385330.3282660389,0,0,0.0,0,5.159223286643748,33.67319576675971,7419.771693842448,581.1011705682699,12.768467987401422,2.044202456448925,327.10763101619085,0.0,0.2054794520547945,0.0,2.4591811010196447,47.55555555555556,0.8114143920595533,2547.7341000179767,54,63.85603904724121,reserve_far
core,200,1500000.0,4,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,728591.0630161106,0,662891.0597001466,65700.00331596399,0,0,0.0,0,5.817375238242085,35.02058140418228,6542.619886436506,564.7152767380558,11.585696643852815,2.0225864944924616,313.7049416155142,0.0,0.32978723404255317,0.0,1.9256214895971537,44.49285714285714,0.9263657957244655,1067.0318567363663,140,144.21963548660278,reserve_far
core,100,1500000.0,8,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,133737.71984619714,0,126039.45174824799,7698.268097949157,0,0,0.0,1,4.789315478557099,30.295935536389155,8018.5908986554505,658.1218569408231,12.184051956469917,2.006177285382476,303.7178188858944,0.0,0.02717391304347826,0.0,0.9743247831120142,15.532608695652174,0.9811320754716981,386.5621395670673,552,176.09331464767456,reserve_far
core,200,1500000.0,3,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,1069135.4656985174,0,939095.6895744518,130039.77612406561,0,0,0.0,0,5.159223286643748,32.778881829454455,7419.771693842448,601.1417980956376,12.342797851268385,2.029966779394666,318.2494699969863,0.0,0.45217391304347826,0.0,2.355107852019683,50.45348837209303,0.9211822660098522,1525.8329636823391,86,102.63538098335266,reserve_far
core,200,1500000.0,5,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200.0,550162.399493024,0,508649.8462073138,41512.55328571017,0,0,0.0,0,5.817375238242085,35.73705002379786,6542.619886436506,554.5811487823772,11.797407648639515,2.0182557024422523,311.05340266684937,0.0,0.08571428571428572,0.0,1.602295025564132,38.63157894736842,0.9637681159420289,815.7365361124055,209,177.13665652275085,reserve_far
