layout,M,Emax,K,seed,coord,replan,q,belief,tau,Th,J,J_age,J_event,n_replans,n_never,share_never,n_reach_inf,K_reach_i,K_commute_i,r_max,r_c,rmax_over_rc,regime_bnd,P_bar,dup_frac,trunc_frac,empty_frac,T_s_over_t_c,mean_n,catch_rate,T_rev,n_sorties,secs
paper,100,1500000.0,4,5,exclude,per_leg_sa,1.0,prior,0.0,43200,804129.4308414464,535207.0635859702,268922.3672554761,2540,0,0.0,0,4.716895252054816,9.077147994065243,8146.821061143593,2188.7810836054914,3.7220812634782376,2.0132988635111984,308.0323760379259,0.04659685863874346,0.0,0.0,2.0209475996328345,14.007407407407408,0.7264050901378579,1761.7350059692833,135,72.2500364780426
paper,100,1500000.0,4,12,exclude,per_leg_sa,1.0,prior,0.0,43200,855761.4400244225,557797.8710757556,297963.568948667,2673,0,0.0,0,4.442264204156416,11.716692487566789,8671.083820102498,1696.7079613273793,5.110534056384624,2.012092128001932,307.2991426690438,0.052788844621513946,0.0,0.0,2.0220755038875713,14.843283582089553,0.7336842105263158,1676.8310697488514,134,74.75164937973022
paper,100,1500000.0,4,6,exclude,per_leg_sa,1.0,prior,0.0,43200,826717.7852328476,519619.1275017395,307098.65773110813,2637,0,0.0,0,4.756459715300161,8.277285648961142,8076.28272445257,2399.2145624480145,3.366219449840291,2.014201706550333,308.5815304708822,0.02472250252270434,0.0,0.0,2.020632879788773,14.64179104477612,0.766798418972332,1695.7768327493582,134,75.36890769004822
paper,100,1500000.0,4,11,exclude,per_leg_sa,1.0,prior,0.0,43200,715906.050582729,496378.98495681933,219527.0656259097,2747,0,0.0,0,4.559053205441548,15.589886765321632,8440.41818863996,1275.1124799279794,6.619351877974474,2.0121879051314906,307.35730658834274,0.06246949731576379,0.0,0.0,2.0254015043066156,15.14179104477612,0.7786343612334802,1642.0385965967096,134,76.35229086875916
paper,100,1500000.0,4,7,exclude,per_leg_sa,1.0,prior,0.0,43200,780375.7206991425,510270.06399199733,270105.6567071452,2783,0,0.0,0,5.218509503934779,10.890844305059158,7331.690553245741,1824.244954170231,4.01902745378874,2.0133314989911506,308.05221805429545,0.0548604427333975,0.0,0.0,2.020819579804201,15.365671641791044,0.7412236710130391,1613.463369164815,134,77.58672785758972
paper,100,1500000.0,4,4,exclude,per_leg_sa,1.0,prior,0.0,43200,816362.410355466,551364.8629010455,264997.5474544204,2843,0,0.0,0,4.769804670462605,13.479921279042353,8052.7543083059945,1474.6931338631252,5.460630502300432,2.0121992238861037,307.36418065068915,0.0764872521246459,0.0,0.0,2.0222668719003036,15.671641791044776,0.8002049180327869,1582.0208678972804,134,79.05648016929626
paper,100,1500000.0,4,10,exclude,per_leg_sa,1.0,prior,0.0,43200,759026.9835219114,524340.9409284131,234686.04259349848,2785,0,0.0,0,5.240538724622278,10.099280541693469,7299.469724120093,1967.6008553835559,3.7098325629143747,2.012947982675806,307.8190846820956,0.03712517848643503,0.0,0.0,2.0230379599091437,15.507462686567164,0.7711111111111111,1602.2565944768405,134,80.33361554145813
paper,100,1500000.0,4,8,exclude,per_leg_sa,1.0,prior,0.0,43200,728069.8018314607,495315.86516520265,232753.93666625797,2866,0,0.0,0,4.788543228013972,17.491759380166283,8019.937817272908,1136.6915579534766,7.055509263843019,2.0117956385282936,307.119124243463,0.06412639405204461,0.0,0.0,2.026925145877472,15.93984962406015,0.7751479289940828,1565.9555937865027,133,81.22130465507507
paper,100,1500000.0,4,3,exclude,per_leg_sa,1.0,prior,0.0,43200,697536.8588753623,485721.0231184836,211815.83575687878,2883,0,0.0,0,5.054127002413989,11.91994875051338,7580.990936890765,1667.7397552787963,4.545667819511474,2.0121359553392635,307.3257576271572,0.053694355208811384,0.0,0.0,2.0218675500631735,16.2406015037594,0.7630385487528345,1533.458934465342,133,83.32341957092285
paper,100,1500000.0,4,2,exclude,per_leg_sa,1.0,prior,0.0,43200,771054.7688605092,523870.686648101,247184.08221240816,2862,0,0.0,0,4.539162858794823,11.727947105453186,8478.86425558954,1694.7868594094675,5.002908895897341,2.0124398322062214,307.5103241513286,0.05329593267882188,0.0,0.0,2.02374902613075,15.93984962406015,0.7782608695652173,1560.8288504208087,133,83.56965613365173
