layout,M,Emax,K,seed,coord,replan,divert,q,belief,tau,planner,L,Th,J,n_diverts,J_age,J_event,n_replans,n_never,share_never,n_reach_inf,K_reach_i,K_commute_i,r_max,r_c,rmax_over_rc,regime_bnd,P_bar,dup_frac,trunc_frac,empty_frac,T_s_over_t_c,mean_n,catch_rate,T_rev,n_sorties,secs
paper,100,1500000.0,4,11,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,671151.2601191108,0,459084.05154735513,212067.20857175573,0,0,0.0,0,4.559053205441548,18.16923599389789,8440.41818863996,1094.1823854584145,7.713904282149264,2.0120260829352716,307.25903776239284,0.0,0.016853932584269662,0.0,2.0269768356726408,15.278195488721805,0.7839029768467475,1637.7693330810048,133,34.866612911224365
paper,100,1500000.0,4,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,738359.6408133311,0,512218.3241492148,226141.31666411637,0,0,0.0,0,4.704263543576533,8.460356617103633,8169.591647266075,2347.64157839391,3.4799143627602347,2.01390754582551,308.4025534445727,0.0,0.011235955056179775,0.0,2.030180004971259,13.676691729323307,0.7689804772234273,1827.249631634057,133,35.563122510910034
paper,100,1500000.0,4,5,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,743774.9203262085,0,507676.8377196882,236098.0826065202,0,0,0.0,0,4.716895252054816,9.106518209739125,8146.821061143593,2181.6397477200876,3.734265049789907,2.013374637348086,308.07844668610966,0.0,0.005649717514124294,0.0,2.032032450172231,14.323308270676693,0.7577706323687031,1743.2571847845015,133,35.75621223449707
paper,100,1500000.0,4,9,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,818560.3670092218,0,523854.67278979,294705.6942194318,0,0,0.0,0,4.740333835912077,8.744380901022888,8104.8909320055,2272.2952760473886,3.566829987915916,2.0131037540045984,307.913764913463,0.0,0.0,0.0,2.0346128360903752,13.8796992481203,0.7603583426651735,1801.6343428903695,133,36.01635456085205
paper,100,1500000.0,4,4,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,814867.1829069988,0,529248.1304378421,285619.0524691567,0,0,0.0,0,4.769804670462605,13.007503152284945,8052.7543083059945,1528.1665238798828,5.269552880834444,2.012312244268531,307.4328239687969,0.0,0.005681818181818182,0.0,2.035624655718328,15.465648854961833,0.7913223140495868,1613.3803563318995,131,36.25790619850159
paper,100,1500000.0,4,6,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,745620.6138832616,0,497720.2253754861,247900.38850777555,0,0,0.0,0,4.756459715300161,8.674918490524615,8076.28272445257,2289.532801189029,3.5274806808875123,2.0139455222984104,308.42565665669895,0.0,0.0,0.0,2.0267070435710237,14.76865671641791,0.7662061636556854,1676.3741136529893,134,36.41451406478882
paper,100,1500000.0,4,3,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,698978.4623895994,0,470668.53585314256,228309.92653645683,0,0,0.0,0,5.054127002413989,11.662775680189046,7580.990936890765,1704.5209225297106,4.447578693043954,2.01212859185624,307.3212859358686,0.0,0.011299435028248588,0.0,2.0335871236548937,16.015037593984964,0.7464940668824164,1558.9182125202817,133,37.812793016433716
paper,100,1500000.0,4,7,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,691606.3946483008,0,469146.1044380427,222460.2902102581,0,0,0.0,0,5.218509503934779,11.647278382492225,7331.690553245741,1705.8292705123176,4.298021308453564,2.0132605027046893,308.0090539024079,0.0,0.01694915254237288,0.0,2.031568307425509,16.12878787878788,0.7613516367476241,1547.3571232714478,132,37.83429312705994
paper,100,1500000.0,4,12,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,808359.6778294476,0,542698.6456632749,265661.0321661725,0,0,0.0,0,4.442264204156416,10.716908284162498,8671.083820102498,1854.6232680234596,4.675388241701287,2.012494829222785,307.5437337608628,0.0,0.01694915254237288,0.0,2.037621700929912,14.833333333333334,0.7923250564334086,1691.3345662984386,132,38.554845094680786
paper,100,1500000.0,4,10,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,725602.3168589443,0,498549.6839778832,227052.63288106103,0,0,0.0,0,5.240538724622278,9.8639792437872,7299.469724120093,2014.5075155817299,3.623451224510435,2.012977634587293,307.83710645222044,0.0,0.01694915254237288,0.0,2.0352767165286183,15.424242424242424,0.7601279317697228,1631.7430535201054,132,38.95461177825928
paper,100,1500000.0,4,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,736408.5382316451,0,500218.969510369,236189.56872127613,0,0,0.0,0,4.539162858794823,13.46301876340568,8478.86425558954,1476.588944341944,5.742196762395663,2.012138763981338,307.32746326610106,0.0,0.0,0.0,2.02498605299205,15.864661654135338,0.789760348583878,1570.665687299545,133,39.33772039413452
paper,100,1500000.0,4,8,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,678444.813019771,0,461670.91782898386,216773.89519078718,0,0,0.0,0,4.788543228013972,17.84987058194796,8019.937817272908,1113.8607207608775,7.20012625258434,2.011842741277432,307.1477199227486,0.0,0.005649717514124294,0.0,2.0310014327079435,16.127819548872182,0.8112543962485346,1544.5947006457875,133,40.37380504608154
paper,100,1500000.0,4,1,exclude,launch,0,0.0,prior,0.0,greedy,12600.0,43200,871057.8603550358,0,569530.4021876086,301527.4581674271,0,0,0.0,0,4.704263543576533,6.96183530825145,8169.591647266075,2851.682978370345,2.864831648269248,2.014814198759903,308.9543574014113,0.0,0.0,0.0,2.020201345533451,12.052238805970148,0.755750273822563,2054.655942480463,134,0.1400144100189209
paper,100,1500000.0,4,5,exclude,launch,0,0.0,prior,0.0,greedy,12600.0,43200,928514.2268118439,0,574793.3917849215,353720.8350269223,0,0,0.0,0,4.716895252054816,7.763263488123311,8146.821061143593,2558.023632020137,3.1848107105679238,2.0142395188139157,308.60454045716494,0.0,0.005555555555555556,0.0,2.0127887615683617,12.419117647058824,0.7323340471092077,1972.6152478085892,136,0.1400144100189209
paper,100,1500000.0,4,2,exclude,launch,0,0.0,prior,0.0,greedy,12600.0,43200,821456.6087371166,0,554698.2686009023,266758.34013621416,0,0,0.0,0,4.539162858794823,11.403016372546045,8478.86425558954,1742.9884946601774,4.864555492801819,2.012545570934209,307.57455996554506,0.0,0.0056179775280898875,0.0,2.027825259504329,14.436090225563909,0.7822757111597374,1728.734170418101,133,0.14951491355895996
paper,100,1500000.0,4,7,exclude,launch,0,0.0,prior,0.0,greedy,12600.0,43200,851094.2266304117,0,546818.4516096974,304275.77502071427,0,0,0.0,0,5.218509503934779,10.229072854497185,7331.690553245741,1942.0150946773267,3.7753004975813176,2.0135903365357324,308.20961109558596,0.0,0.0,0.0,2.0201188289433762,13.669172932330827,0.7595338983050848,1818.0394762624098,133,0.1375105381011963
