layout,M,Emax,K,seed,coord,replan,divert,q,belief,tau,planner,L,Th,J,n_diverts,J_age,J_event,n_replans,n_never,share_never,n_reach_inf,K_reach_i,K_commute_i,r_max,r_c,rmax_over_rc,regime_bnd,P_bar,dup_frac,trunc_frac,empty_frac,T_s_over_t_c,mean_n,catch_rate,T_rev,n_sorties,secs
paper,200,1500000.0,2,1,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,6521805.7774746325,0,3533454.862605845,2988350.9148687874,0,0,0.0,0,4.743723496829792,4.0920802447121405,8098.861339634391,4757.089811271756,1.7024823286801156,2.0548233824747415,333.7957104646366,0.0,0.041666666666666664,0.0,3.766733680173281,29.22222222222222,0.3950819672131147,6324.2499631104065,36,0.14777088165283203
paper,200,1500000.0,3,1,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,3827659.6114710155,0,2131606.405496705,1696053.2059743106,0,0,0.0,0,4.743723496829792,5.681163359099745,8098.861339634391,3453.6904724121746,2.344987602197562,2.03863418024881,323.62828811433536,0.0,0.02857142857142857,0.0,2.558263595681519,22.32051282051282,0.5963455149501661,3693.301870868568,78,0.24724054336547852
paper,200,1500000.0,4,1,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,3458093.5043381024,0,1994952.8139540213,1463140.690384081,0,0,0.0,0,4.743723496829792,4.542190244749676,8098.861339634391,4319.350516469122,1.875018317859244,2.0388074999487062,323.73630658490436,0.0,0.0106951871657754,0.0,1.9254241305830957,13.316546762589928,0.6259583789704272,3541.3218878651974,139,0.24059295654296875
paper,200,1500000.0,5,1,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,4068484.3437792743,0,2267850.602563147,1800633.7412161273,0,1,0.02360722606350834,1,4.743723496829792,4.116304818078706,8098.861339634391,4744.761172808407,1.7069060053112652,2.04803845449285,329.5153806287285,0.0,0.003367003367003367,0.0,1.5103140733063258,7.696428571428571,0.5805570726379028,3835.481850814387,224,0.2368011474609375
paper,200,1500000.0,6,1,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,5381273.611760605,0,3750679.211440085,1630594.4003205204,0,11,0.382764438316867,14,4.743723496829792,4.34881402650578,8098.861339634391,4491.736518178913,1.80305797253618,2.047740324391645,329.3279362068931,0.0,0.0,0.0,1.2877660620701687,5.726114649681529,0.6132075471698113,3652.905332959359,314,0.28153347969055176
paper,200,1500000.0,7,1,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,6920569.354267053,0,5471384.090046092,1449185.2642209618,0,24,0.6266175282675287,30,4.743723496829792,4.673660616989294,8098.861339634391,4177.708322442239,1.9385894644985395,2.048635544475678,329.8909515413404,0.0,0.0,0.0,1.1094718944268278,4.489411764705882,0.6262349066959385,3442.4578843917075,425,0.2898378372192383
paper,200,1500000.0,8,1,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,9882337.99272517,0,8430083.046758378,1452254.9459667914,0,46,0.8365490513569008,54,4.743723496829792,5.229834990977089,8098.861339634391,3747.6685177289573,2.1610399375829012,2.04084881886361,325.0098791189314,0.0,0.0,0.0013531799729364006,0.9685430522483183,4.052252252252252,0.625414364640884,2917.5199006268663,555,0.33043980598449707
paper,200,1500000.0,2,2,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,5804088.44550352,0,3113421.4191758013,2690667.026327719,0,0,0.0,0,4.655934945568595,6.121069992543369,8257.851996279362,3188.1909358050057,2.5901372165448073,2.0496906643389057,330.55514724007605,0.0,0.08333333333333333,0.0,3.7235703271499645,33.111111111111114,0.4356328082563824,5438.533399389162,36,0.14757895469665527
paper,200,1500000.0,3,2,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,4168308.560166625,0,2313382.2700162204,1854926.2901504047,0,0,0.0,0,4.655934945568595,4.699399649209659,8257.851996279362,4168.594251450808,1.9809680429812417,2.0418695183521787,325.64762798142027,0.0,0.009259259259259259,0.0,2.5269483227238223,20.098765432098766,0.5637044967880086,4084.4388781686603,81,0.21333694458007812
paper,200,1500000.0,4,2,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,3947065.5881701983,0,2216812.2511073085,1730253.3370628897,0,0,0.0,0,4.655934945568595,4.18730940497977,8257.851996279362,4677.433369239704,1.7654665164416097,2.0422896156929156,325.9102928943856,0.0,0.005319148936170213,0.0,1.9124463254227273,11.878571428571428,0.5752833243389098,3929.707686405431,140,0.20912528038024902
paper,200,1500000.0,5,2,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,4922358.733483374,0,2643255.491479699,2279103.2420036756,0,2,0.03587453369646761,4,4.655934945568595,3.8585209613438947,8257.851996279362,5053.494339070766,1.6340875129579766,2.0513857950861927,331.62362703270765,0.0,0.0,0.0,1.527497820393349,6.566210045662101,0.5263157894736842,4500.337292439142,219,0.19751405715942383
paper,200,1500000.0,6,2,exclude,launch,0,0.0,prior,0.0,rr_tour,12600.0,43200,5748998.493407556,0,3835152.3650901024,1913846.1283174541,0,11,0.34938151580133103,15,4.655934945568595,4.165311073257412,8257.851996279362,4678.739228292322,1.7649737660829985,2.0525025728327355,332.3284997458583,0.0,0.0,0.0,1.2956882265331575,5.322683706070287,0.5829718004338394,3944.1920438026427,313,0.21554899215698242
