layout,M,Emax,K,seed,coord,replan,q,belief,tau,Th,J,J_age,J_event,n_replans,n_never,share_never,n_reach_inf,K_reach_i,K_commute_i,r_max,r_c,rmax_over_rc,regime_bnd,P_bar,dup_frac,trunc_frac,empty_frac,T_s_over_t_c,mean_n,catch_rate,T_rev,n_sorties,secs
core,200,3000000.0,9,9,exclude,launch,0.0,prior,0.0,43200,391804.5101129732,370162.77394942107,21641.73616355212,0,0,0.0,0,10.304493718415957,65.65136120328864,7430.26982720097,606.2374636743572,12.256368621903857,2.010034357710036,306.0508211264176,0.0,0.0728476821192053,0.0,1.7912565772772078,35.232142857142854,0.9652605459057072,556.9392242701805,336,293.4344549179077
core,200,3000000.0,11,9,exclude,launch,0.0,prior,0.0,43200,502367.60564798187,466984.3322475203,35383.2734004616,0,1,0.36027666828700616,1,10.304493718415957,67.75868626153795,7430.26982720097,587.8989765882043,12.638684745330874,2.008270948016177,304.9830913840323,0.0,0.029717682020802376,0.0014858841010401188,1.467675890058445,27.12948207171315,0.9676616915422885,483.40660474647626,502,276.55272030830383
core,200,3000000.0,10,9,exclude,launch,0.0,prior,0.0,43200,350324.06656241766,333812.9736623933,16511.092900024338,0,0,0.0,0,10.304493718415957,70.89508787857567,7430.26982720097,561.6741195655944,13.228791515171878,2.009043908758586,305.4508829408416,0.0,0.050724637681159424,0.0,1.6320557064129546,32.220873786407765,0.967741935483871,497.0707490910605,412,334.848237991333
core,200,3000000.0,12,9,exclude,launch,0.0,prior,0.0,43200,477123.796895804,443217.3648410938,33906.43205471021,0,1,0.3793345251266497,1,10.304493718415957,69.82080531922745,7430.26982720097,570.7221944871102,13.01906584144378,2.0076147203866945,304.58622742198713,0.0,0.01877346683354193,0.0,1.3477261516426773,24.590301003344482,0.975,448.5021840900463,598,298.7433295249939
core,200,3000000.0,13,9,exclude,launch,0.0,prior,0.0,43200,452796.6284037237,420101.4422024061,32695.186201317585,0,1,0.3997185795166866,1,10.304493718415957,67.43624037493272,7430.26982720097,591.0471416554687,12.571365807453983,2.0071254399455114,304.29049553563203,0.0,0.024520255863539446,0.0021321961620469083,1.2430210584165715,22.780938833570413,0.9675,411.5352509302512,703,327.21179962158203
core,200,3000000.0,5,10,exclude,launch,0.0,prior,0.0,43200,700612.4863179809,639281.14636526,61331.33995272099,0,0,0.0,0,11.597269844061024,72.71596721958828,6564.841933405682,545.3754905379801,12.037288157063788,2.0172725791253105,310.4530500720782,0.0,0.14583333333333334,0.0,3.2031088585074894,64.65384615384616,0.9387254901960784,986.9176493338226,104,168.71347784996033
core,200,3000000.0,14,9,exclude,launch,0.0,prior,0.0,43200,431009.3992881238,401164.79879398644,29844.600494137336,0,1,0.41992375600023063,1,10.304493718415957,67.51683979778142,7430.26982720097,590.4764554655309,12.583515834417064,2.0066669377913753,304.01349709267953,0.0,0.012903225806451613,0.0,1.1550965880567303,21.128676470588236,0.9799498746867168,381.52871158309864,816,355.69814801216125
core,200,3000000.0,6,10,exclude,launch,0.0,prior,0.0,43200,610582.4738080518,560962.6793080017,49619.7945000501,0,0,0.0,0,11.597269844061024,69.59858599129812,6564.841933405682,570.5534515471469,11.506094504562304,2.0146204298429584,308.8363849964129,0.0,0.14215686274509803,0.0,2.655428046411184,51.32666666666667,0.9482758620689655,856.1179427678431,150,186.4721565246582
core,200,3000000.0,7,10,exclude,launch,0.0,prior,0.0,43200,514241.9144846779,482517.4211603274,31724.493324350544,0,0,0.0,0,11.597269844061024,67.68299991965905,6564.841933405682,587.2936604496728,11.178124974785499,2.0125889059708744,307.60088774858764,0.0,0.06498194945848375,0.0,2.2991898191577085,43.75609756097561,0.9533169533169533,744.2460240751356,205,216.99752497673035
core,200,3000000.0,15,9,exclude,launch,0.0,prior,0.0,43200,416697.7729473959,386187.26003905624,30510.512908339646,0,1,0.43434814695623924,1,10.304493718415957,67.67609819577176,7430.26982720097,589.2026537855286,12.61072023261051,2.0062727796301694,303.77547210738834,0.0,0.008863819500402902,0.0,1.081300204583145,19.75080558539205,0.9723618090452262,357.0514658505359,931,384.4011158943176
core,200,3000000.0,8,10,exclude,launch,0.0,prior,0.0,43200,435788.37992631894,408177.6599081706,27610.72001814839,0,0,0.0,0,11.597269844061024,72.74482105955877,6564.841933405682,546.850695600496,12.00481591450997,2.011032726755205,306.6561523710196,0.0,0.055865921787709494,0.0,2.023686759038133,40.64661654135338,0.9630541871921182,615.2527599638004,266,267.2967863082886
core,200,3000000.0,16,9,exclude,launch,0.0,prior,0.0,43200,395613.61865108536,367093.024074416,28520.59457666931,0,1,0.4574783735385567,1,10.304493718415957,66.64012498573204,7430.26982720097,598.460409333708,12.415641387996597,2.005943788117156,303.5768714554479,0.0,0.008516678495386799,0.0,1.016257607717018,18.736991485335857,0.9849246231155779,331.4958084201324,1057,415.4837791919708
core,200,3000000.0,9,10,exclude,launch,0.0,prior,0.0,43200,388127.5448042638,366223.0327010305,21904.51210323334,0,0,0.0,0,11.597269844061024,72.09944105556407,6564.841933405682,552.0547495644537,11.891650128153133,2.0099068875438437,305.97357645254834,0.0,0.06,0.0,1.8094992139168653,35.955089820359284,0.967741935483871,552.2441198523043,334,305.89156794548035
core,200,3000000.0,10,10,exclude,launch,0.0,prior,0.0,43200,352488.5913028236,336902.4999797535,15586.091323070112,0,0,0.0,0,11.597269844061024,67.96554192018559,6564.841933405682,585.8812852260628,11.205071912943305,2.0090538488202374,305.45690094568033,0.0,0.06666666666666667,0.0,1.626253952423284,31.45301204819277,0.9727047146401985,506.5771158197929,415,328.5622658729553
core,200,3000000.0,11,10,exclude,launch,0.0,prior,0.0,43200,316561.543282054,302010.54962167685,14550.993660377153,0,0,0.0,0,11.597269844061024,67.98064681060859,6564.841933405682,585.9743265675589,11.20329276516315,2.0082885213020405,304.9937226568366,0.0,0.05105105105105105,0.0,1.4858598400484178,29.14629258517034,0.9652605459057072,454.9753616484265,499,370.0528621673584
core,200,3000000.0,13,10,exclude,launch,0.0,prior,0.0,43200,425015.2571201283,413395.4871019688,11619.770018159566,0,1,0.3667321301265629,1,11.597269844061024,73.01073272814098,6564.841933405682,545.9491483902449,12.024639937185372,2.0070171664180583,304.22507203819663,0.0,0.022508038585209004,0.0,1.251133240071797,23.014306151645208,0.9750623441396509,409.16096927472285,699,327.5495128631592
core,200,3000000.0,12,10,exclude,launch,0.0,prior,0.0,43200,289957.6411620984,277486.67508137954,12470.966080718777,0,0,0.0,1,11.597269844061024,53.34050903258365,6564.841933405682,746.946778984815,8.788901857677255,2.0079050513432897,304.76177775699597,0.0,0.043202033036848796,0.0,1.3697323446862613,26.565365025466892,0.972636815920398,421.96999742485264,589,397.76097106933594
core,200,3000000.0,14,10,exclude,launch,0.0,prior,0.0,43200,401285.8610000969,392230.0404711869,9055.820528909968,0,1,0.38841824676179443,1,11.597269844061024,68.72640199504474,6564.841933405682,580.1010947005753,11.316720470583126,2.006608714021235,303.9783309430455,0.0,0.011111111111111112,0.0,1.1620214935652902,21.438271604938272,0.9825436408977556,379.046031273281,810,355.0753376483917
core,200,3000000.0,15,10,exclude,launch,0.0,prior,0.0,43200,391242.0994523311,383734.31159777555,7507.7878545555495,0,1,0.3983895158474546,1,11.597269844061024,67.08810129541783,6564.841933405682,594.3787684384788,11.04487959866483,2.006232208642543,303.7509773128951,0.0,0.004827031375703942,0.0,1.0827415941401626,19.470525187566988,0.9750623441396509,361.3987330365421,933,377.9651393890381
core,200,3000000.0,5,11,exclude,launch,0.0,prior,0.0,43200,707176.5278176671,645910.0446450558,61266.483172611406,0,0,0.0,0,11.275799978965152,72.63687918979218,6761.506957310247,545.8997627712369,12.385986253201038,2.0175295517422005,310.60991660060506,0.0,0.07746478873239436,0.0,3.205234632957078,62.72380952380952,0.9404761904761905,1022.3632631997212,105,161.78792929649353
core,200,3000000.0,16,10,exclude,launch,0.0,prior,0.0,43200,374695.23319825693,367926.8971377466,6768.336060510273,0,1,0.41598274215963044,1,11.597269844061024,65.67425229265429,6564.841933405682,607.2772680133444,10.81028762180083,2.005893288852236,303.54639256739034,0.0,0.012756909992912827,0.0,1.013564125849932,18.249056603773585,0.9775,338.68897009358363,1060,408.40234899520874
core,200,3000000.0,6,11,exclude,launch,0.0,prior,0.0,43200,582534.0579583731,536913.6057563554,45620.45220201759,0,0,0.0,0,11.275799978965152,67.94944360106008,6761.506957310247,584.3563305422184,11.570862851843005,2.014773958402533,308.92985599558364,0.0,0.09852216748768473,0.0,2.6881222702633676,52.70469798657718,0.9474940334128878,850.4531566436929,149,195.41116642951965
core,200,3000000.0,7,11,exclude,launch,0.0,prior,0.0,43200,495673.6676762802,462003.60093529994,33670.066740980255,0,0,0.0,0,11.275799978965152,73.08603894162651,6761.506957310247,543.820651663504,12.43333980904796,2.012796488293194,307.72701800970793,0.0,0.08695652173913043,0.0,2.297420460938714,45.33170731707317,0.9688995215311005,708.247636356908,205,229.62490391731262
core,200,3000000.0,17,10,exclude,launch,0.0,prior,0.0,43200,355912.23986429203,349885.0544110756,6027.185453216437,0,1,0.4379359098169447,1,11.597269844061024,66.81415670640637,6564.841933405682,597.0056285103892,10.996281475244816,2.005594223125013,303.3659224747196,0.0,0.0018856065367693275,0.0,0.9565490993730448,17.67001675041876,0.9825,311.2275255585182,1194,439.87167716026306
core,200,3000000.0,8,11,exclude,launch,0.0,prior,0.0,43200,428916.7937228046,402594.59948689904,26322.194235905554,0,0,0.0,0,11.275799978965152,71.08391496150868,6761.506957310247,559.5663087901953,12.083477598801284,2.0112547852096787,306.7908721828421,0.0,0.06442577030812324,0.0,2.031161938119932,40.61132075471698,0.9593301435406698,618.3593723225721,265,269.29820013046265
core,200,3000000.0,18,10,exclude,launch,0.0,prior,0.0,43200,346198.40743150585,340458.05506135005,5740.352370155817,0,1,0.4502237654307939,1,11.597269844061024,66.45917470855532,6564.841933405682,600.2744667726377,10.936400424794693,2.0053268670521485,303.2046328850663,0.0,0.0,0.0,0.8999039670665521,16.475482912332836,0.98,295.7344035437558,1346,470.80038833618164
core,200,3000000.0,9,11,exclude,launch,0.0,prior,0.0,43200,385489.77306078456,362136.2803432447,23353.492717539833,0,0,0.0,0,11.275799978965152,69.24829569181531,6761.506957310247,574.7251824659056,11.764765428059802,2.010113919496913,306.0990391084248,0.0,0.060133630289532294,0.0,1.8093691111171402,35.656716417910445,0.9712918660287081,556.4980018752871,335,301.9034695625305
core,200,3000000.0,10,11,exclude,launch,0.0,prior,0.0,43200,344917.9688835887,326271.8572678555,18646.11161573323,0,0,0.0,0,11.275799978965152,66.14358998516953,6761.506957310247,601.9694407084289,11.23230931682006,2.009221327823048,305.5583065598748,0.0,0.045372050816696916,0.0,1.632664501645401,31.9683698296837,0.9641148325358851,502.29986440306607,411,332.7533435821533
core,200,3000000.0,12,11,exclude,launch,0.0,prior,0.0,43200,367180.6010961758,351227.6477850617,15952.95331111412,0,1,0.20134688153082672,1,11.275799978965152,67.30070964573602,6761.506957310247,592.0553813498526,11.420396081688162,2.0077424917826665,304.6634789233013,0.0,0.025157232704402517,0.0,1.3537891224174865,24.739864864864863,0.9734939759036144,448.1332758625565,592,310.3704526424408
core,200,3000000.0,11,11,exclude,launch,0.0,prior,0.0,43200,322756.4199673755,307421.77688563184,15334.643081743689,0,0,0.0,0,11.275799978965152,57.060865488183225,6761.506957310247,698.0151261454982,9.686762799321974,2.008569197850247,305.16354805568704,0.0,0.052316890881913304,0.0,1.480952054213891,27.68063872255489,0.9688995215311005,477.03856141638136,501,358.6323416233063
core,200,3000000.0,13,11,exclude,launch,0.0,prior,0.0,43200,345385.98381885904,330284.028575732,15101.955243127011,0,1,0.21405231379656275,1,11.275799978965152,66.51023854221792,6761.506957310247,599.2484085732973,11.283312330204062,2.0072182277085315,304.34656746849464,0.0,0.01929260450160772,0.0,1.252127210232518,22.82546494992847,0.973621103117506,412.1765191011086,699,340.05279088020325
core,200,3000000.0,5,12,exclude,launch,0.0,prior,0.0,43200,776263.0660642533,692337.415402425,83925.65066182827,0,0,0.0,0,10.560706468639882,65.80200647486312,7241.91745481808,602.6649958693278,12.016489267593537,2.0173204124621567,310.4822464836518,0.0,0.08391608391608392,0.0,3.1898811950994164,59.83018867924528,0.941320293398533,1065.23313476034,106,157.79978704452515
core,200,3000000.0,14,11,exclude,launch,0.0,prior,0.0,43200,320214.9870832736,307911.61221839563,12303.37486487793,0,1,0.23087822860115817,1,11.275799978965152,68.66652397823742,6761.506957310247,580.572272389952,11.646279505351156,2.0067285677524698,304.05072273868194,0.0,0.013927576601671309,0.0,1.1647291836596272,21.409653465346533,0.9734939759036144,380.2279352669158,808,366.77666902542114
core,200,3000000.0,6,12,exclude,launch,0.0,prior,0.0,43200,622156.4260967469,565738.4525683308,56417.973528416085,0,0,0.0,0,10.560706468639882,80.88967073771313,7241.91745481808,490.94381701555085,14.75101061225645,2.0144900400593206,308.7570124138685,0.0,0.11219512195121951,0.0,2.6862393785691006,52.96,0.9631449631449631,846.0296307670691,150,194.86382937431335
core,200,3000000.0,15,11,exclude,launch,0.0,prior,0.0,43200,307195.76094105217,296160.2858574177,11035.475083634454,0,1,0.24066305069722232,1,11.275799978965152,64.09608048191862,6761.506957310247,622.077478448942,10.869236054275849,2.0063839060597877,303.84256991284667,0.0,0.018578352180936994,0.0,1.086234706663392,19.518837459634014,0.9734939759036144,362.67323916488164,929,389.07534980773926
core,200,3000000.0,7,12,exclude,launch,0.0,prior,0.0,43200,519143.68510131363,482251.0166135578,36892.66848775583,0,0,0.0,0,10.560706468639882,71.38828911671712,7241.91745481808,556.8084248933674,13.006120473491322,2.0125988274563644,307.6069156098013,0.0,0.11272727272727273,0.0,2.305470191141142,45.36945812807882,0.9728395061728395,716.7426049806562,203,230.2556893825531
core,200,3000000.0,16,11,exclude,launch,0.0,prior,0.0,43200,290943.6903988143,280372.2831691609,10571.407229653414,0,1,0.25410645231036777,1,11.275799978965152,66.14037097457829,6761.506957310247,602.9616976698393,11.213824996579818,2.0060125025508198,303.6183465865689,0.0,0.0078125,0.0,1.018585714013667,18.520833333333332,0.9782608695652174,336.0588613694477,1056,422.4734582901001
core,200,3000000.0,8,12,exclude,launch,0.0,prior,0.0,43200,451025.9320060937,426529.04613544367,24496.88587064999,0,0,0.0,0,10.560706468639882,70.11937072256684,7241.91745481808,567.3181197729042,12.765179186797345,2.0110613624819313,306.67352361114564,0.0,0.08635097493036212,0.0,2.0260512796787062,39.13257575757576,0.9776674937965261,640.9216949859346,264,262.7076425552368
core,200,3000000.0,17,11,exclude,launch,0.0,prior,0.0,43200,276357.03427955764,266774.01953392103,9583.014745636587,0,1,0.2675186798919772,1,11.275799978965152,66.6946275221296,6761.506957310247,598.0447597785507,11.306021575732824,2.0056975602392706,303.42827480136623,0.0,0.0037735849056603774,0.0,0.9574955124910214,17.41994970662196,0.9806763285024155,316.15645577294805,1193,447.4116277694702
core,200,3000000.0,9,12,exclude,launch,0.0,prior,0.0,43200,404229.1625233741,379628.5054489198,24600.657074454317,0,0,0.0,0,10.560706468639882,69.01273714274718,7241.91745481808,576.7343453597268,12.556764675252824,2.0099484520382855,305.99876273235884,0.0,0.06444444444444444,0.0,1.8053777013791157,34.84131736526946,0.9776119402985075,568.786952450778,334,294.5245044231415
paper,100,3000000.0,4,1,exclude,launch,0.0,prior,0.0,43200,797457.4637321937,505416.0241877421,292041.4395444516,0,0,0.0,0,9.408527087153066,17.223102971746556,8169.591647266075,2308.7937150089574,3.538467553059143,2.011840086602989,307.14610825702334,0.0,0.05555555555555555,0.0,4.0651516976521656,28.257575757575758,0.75,1789.912979568252,66,50.83953642845154
core,200,3000000.0,10,12,exclude,launch,0.0,prior,0.0,43200,368968.99779720965,348370.86147349543,20598.13632371422,0,0,0.0,0,10.560706468639882,58.66428688098816,7241.91745481808,678.7251826981786,10.669881771630799,2.009195644878552,305.54275489255093,0.0,0.06486486486486487,0.0,1.6264905202131639,30.83855421686747,0.9801488833746899,517.8028945546514,415,320.2998492717743
core,200,3000000.0,11,12,exclude,launch,0.0,prior,0.0,43200,373242.47677572747,356128.47476644214,17114.00200928529,0,1,0.11200352987286014,1,10.560706468639882,72.96933536789032,7241.91745481808,545.9468122524991,13.264877259634426,2.008164391327814,304.91863198241447,0.0,0.025373134328358207,0.0,1.4727916445775562,27.53876739562624,0.9850374064837906,476.32226575292106,503,294.62969851493835
core,200,3000000.0,12,12,exclude,launch,0.0,prior,0.0,43200,349776.5161316127,335588.51269774773,14188.003433864955,0,1,0.12114230632389208,1,10.560706468639882,69.00635452932832,7241.91745481808,577.4643817612875,12.540890284401552,2.007593125954403,304.5731722411696,0.0,0.02386934673366834,0.0,1.3567971634540603,24.894117647058824,0.9850374064837906,444.5811961195753,595,318.4551613330841
paper,100,3000000.0,5,1,exclude,launch,0.0,prior,0.0,43200,607274.768256913,405001.5353524435,202273.2329044695,0,0,0.0,0,9.408527087153066,16.220637316375285,8169.591647266075,2453.7785643758216,3.329392377076295,2.009956715171434,306.00376995596196,0.0,0.03571428571428571,0.0,3.2575317261161105,22.495238095238093,0.8112189859762675,1425.4293194727904,105,61.4967987537384
paper,100,3000000.0,6,1,exclude,launch,0.0,prior,0.0,43200,460995.6109970372,337860.1772018954,123135.4337951418,0,0,0.0,0,9.408527087153066,15.621096710954577,8169.591647266075,2549.5774082096386,3.2042924529218024,2.0086777255159167,305.22922618558897,0.0,0.01507537688442211,0.0,2.7211162451285746,18.283783783783782,0.8195652173913044,1241.5802573452777,148,70.19050121307373
paper,100,3000000.0,7,1,exclude,launch,0.0,prior,0.0,43200,408310.6655862948,300162.3479897526,108148.31759654213,0,0,0.0,0,9.408527087153066,16.389753172253627,8169.591647266075,2431.2372945188845,3.3602609114643203,2.007660269903506,304.6137658626019,0.0,0.007380073800738007,0.0,2.333406431726363,15.333333333333334,0.8302702702702702,1073.4188093566536,201,78.12870287895203
core,200,3000000.0,13,12,exclude,launch,0.0,prior,0.0,43200,320737.47955246875,309632.2186435162,11105.260908952509,0,1,0.13211032873751682,1,10.560706468639882,66.51566331876926,7241.91745481808,599.2375003584862,12.085220718806308,2.0070910616611384,304.2697219433276,0.0,0.03329752953813104,0.0,1.2539127468357356,23.121951219512194,0.9925187032418953,408.0576386139272,697,347.53634119033813
paper,100,3000000.0,8,1,exclude,launch,0.0,prior,0.0,43200,351521.77824377484,267747.90078865224,83773.87745512264,0,0,0.0,0,9.408527087153066,15.69812151052443,8169.591647266075,2539.114227622699,3.2174966995931618,2.00705864087544,304.2501318485665,0.0,0.005681818181818182,0.0,2.0461344485678192,13.015151515151516,0.8548034934497817,968.8503514511697,264,86.08411073684692
paper,100,3000000.0,9,1,exclude,launch,0.0,prior,0.0,43200,310700.84101653076,246840.11671484736,63860.724301683396,0,0,0.0,0,9.408527087153066,15.44488181666537,8169.591647266075,2581.335482862977,3.1648701617835138,2.006600639463087,303.9734542102488,0.0,0.002242152466367713,0.0,1.819139840123385,11.225903614457831,0.8583877995642701,890.3146019451467,332,94.12379240989685
paper,100,3000000.0,10,1,exclude,launch,0.0,prior,0.0,43200,658543.6020965863,566367.5901154306,92176.0119811556,0,2,0.5365994799667017,4,9.408527087153066,13.436518035241786,8169.591647266075,2967.1438861741917,2.753352031673756,2.006617707826473,303.98376291294676,0.0,0.0,0.0,1.6321579009800078,8.895121951219512,0.8669574700109052,901.6055623348298,410,90.86010551452637
core,200,3000000.0,14,12,exclude,launch,0.0,prior,0.0,43200,298052.6548309363,288824.88833931496,9227.766491621334,0,1,0.1421652623297524,1,10.560706468639882,69.13082028402408,7241.91745481808,576.7059359410224,12.557383240734813,2.0066140802185757,303.9815719482866,0.0,0.02042711234911792,0.0,1.1656834539400547,21.612623762376238,0.9875311720698254,377.4041263031408,808,376.8278546333313
paper,100,3000000.0,11,1,exclude,launch,0.0,prior,0.0,43200,996711.4639344452,903990.3387996737,92721.12513477143,0,4,0.7279938288982185,7,9.408527087153066,13.352851666777198,8169.591647266075,2986.202594025487,2.735779435598584,2.006303792221871,303.7941966720355,0.0,0.0014992503748125937,0.0,1.4821304060114118,7.794411177644711,0.8642779587404995,845.0634739133646,501,99.78626585006714
paper,100,3000000.0,12,1,exclude,launch,0.0,prior,0.0,43200,1595023.2687865358,1475204.5580912957,119818.71069524018,0,9,0.8691807812402634,10,9.408527087153066,13.576512967885268,8169.591647266075,2937.9401482273993,2.780720925235724,2.0056668853633965,303.4097652949544,0.0,0.0,0.0,1.3522592685485924,7.299832495812395,0.8781284004352558,757.6212967917494,597,112.03877329826355
paper,100,3000000.0,4,2,exclude,launch,0.0,prior,0.0,43200,819917.4959091693,532895.8939029169,287021.60200625233,0,0,0.0,0,9.078325717589646,28.852514657400185,8478.86425558954,1378.613731574163,6.150282752448717,2.011239161573795,306.78139257014163,0.0,0.1,0.0,4.0595117433916,29.939393939393938,0.760427807486631,1697.068552454983,66,53.650091886520386
paper,100,3000000.0,13,1,exclude,launch,0.0,prior,0.0,43200,1821971.7061681824,1657709.9820507634,164261.7241174191,0,10,0.887905750055364,12,9.408527087153066,13.124511383450349,8169.591647266075,3038.981758880552,2.6882661020892233,2.0057590010062194,303.46535043150874,0.0,0.001075268817204301,0.0,1.2525418041465757,6.310344827586207,0.8714596949891068,749.1452191771263,696,119.73005890846252
paper,100,3000000.0,5,2,exclude,launch,0.0,prior,0.0,43200,623646.7466632541,429351.40243718727,194295.3442260669,0,0,0.0,0,9.078325717589646,24.87509566612818,8478.86425558954,1600.7160180003598,5.296919728573388,2.009143406607236,305.51112452965685,0.0,0.06428571428571428,0.0,3.2617954343398816,23.876190476190477,0.7955032119914347,1351.7144500924978,105,66.12443351745605
core,200,3000000.0,15,12,exclude,launch,0.0,prior,0.0,43200,280106.16643331206,271053.01981117204,9053.146622140037,0,1,0.15127383449520457,1,10.560706468639882,70.13731945685983,7241.91745481808,568.5451702886864,12.737629010445906,2.006207495175234,303.73605700404556,0.0,0.015384615384615385,0.0,1.0875990528805373,20.24271844660194,0.9900249376558603,350.3300936823637,927,406.33089113235474
paper,100,3000000.0,14,1,exclude,launch,0.0,prior,0.0,43200,2370209.4238301055,2171550.4739427534,198658.94988735195,0,14,0.924109888510122,17,9.408527087153066,13.259652141267566,8169.591647266075,3008.4324114420824,2.715564297271351,2.0054765922667874,303.2949532789295,0.0,0.0,0.0,1.1604912263273819,5.598765432098766,0.86438809261301,724.5132696117627,810,129.64895367622375
paper,100,3000000.0,15,1,exclude,launch,0.0,prior,0.0,43200,3188528.8697008337,2897488.7736037574,291040.09609707637,0,18,0.94951218691903,27,9.408527087153066,12.829211101504415,8169.591647266075,3109.3519569244113,2.6274258303479274,2.0054883877694536,303.30206938176445,0.0,0.0,0.0,1.0943156244478023,4.859934853420196,0.822246455834242,735.2656041530323,921,136.63953614234924
paper,100,3000000.0,6,2,exclude,launch,0.0,prior,0.0,43200,508496.5307756208,367152.79733820766,141343.73343741312,0,0,0.0,0,9.078325717589646,26.677644888509686,8478.86425558954,1493.6044354536907,5.676780313667211,2.0077373815323467,304.6603890413012,0.0,0.04522613065326633,0.0,2.7264785738855823,19.197278911564627,0.8398268398268398,1186.605528313009,147,74.64215803146362
core,200,3000000.0,16,12,exclude,launch,0.0,prior,0.0,43200,266255.80621784716,258573.05884396823,7682.747373878927,0,1,0.1591429477689985,1,10.560706468639882,66.94283730557673,7241.91745481808,595.7635850595692,12.155690002593856,2.005912188111302,303.55779905726024,0.0,0.014245014245014245,0.0,1.0193087741773512,18.801707779886147,0.9900249376558603,331.59333178230884,1054,429.4211130142212
paper,100,3000000.0,7,2,exclude,launch,0.0,prior,0.0,43200,422802.614301607,315461.07818291814,107341.53611868889,0,0,0.0,0,9.078325717589646,23.331815322574077,8478.86425558954,1708.4561184000027,4.962880910005541,2.006954969927511,304.1874934385144,0.0,0.014705882352941176,0.0,2.336703914273818,16.445544554455445,0.8552915766738661,997.3902948879806,202,85.29814457893372
paper,100,3000000.0,8,2,exclude,launch,0.0,prior,0.0,43200,371376.89572113595,278964.3894378445,92412.50628329147,0,0,0.0,0,9.078325717589646,22.93171551642426,8478.86425558954,1738.8634081070481,4.876095624336448,2.006263504673994,303.76987225163685,0.0,0.028409090909090908,0.0,2.0465566375986146,14.228136882129277,0.8657205240174672,886.8418819958176,263,94.02185821533203
paper,100,3000000.0,9,2,exclude,launch,0.0,prior,0.0,43200,333355.60150203644,257698.39136021538,75657.21014182107,0,0,0.0,0,9.078325717589646,21.423845012456965,8478.86425558954,1861.6555757431317,4.554475256361513,2.005825895171741,303.5057194194101,0.0,0.009009009009009009,0.0,1.8274331469966716,12.283987915407854,0.88,817.6625389109983,331,104.34070348739624
paper,100,3000000.0,10,2,exclude,launch,0.0,prior,0.0,43200,504908.4875623741,442251.0682439709,62657.41931840312,0,2,0.4353033369800608,2,9.078325717589646,21.226501155361273,8478.86425558954,1879.4278235749491,4.511407221513561,2.0053303249945396,303.2067187060881,0.0,0.0036231884057971015,0.0,1.6310716446391447,10.604368932038835,0.8893756845564075,755.7605614303754,412,104.65232825279236
paper,100,3000000.0,5,3,exclude,launch,0.0,prior,0.0,43200,634310.9640463745,436548.37906159466,197762.58498477988,0,0,0.0,0,10.108254004827979,21.417431536612376,7580.990936890765,1859.1486051146592,4.077668087443296,2.0091321098650523,305.5042845482077,0.0,0.07142857142857142,0.0,3.253982100850077,23.114285714285714,0.7756410256410257,1378.6154899218782,105,63.8801543712616
paper,100,3000000.0,11,2,exclude,launch,0.0,prior,0.0,43200,557365.3791522465,488828.2697874931,68537.10936475341,0,3,0.5134343578931221,4,9.078325717589646,19.608570106021894,8478.86425558954,2034.6908545819797,4.167151111185141,2.005144284577451,303.0945098456148,0.0,0.0030075187969924814,0.0,1.4869555762961024,9.198795180722891,0.8924259055982436,722.2287444744994,498,112.60525345802307
paper,100,3000000.0,12,2,exclude,launch,0.0,prior,0.0,43200,828415.5721007172,743942.5070918172,84473.06500889985,0,5,0.7045785006278512,7,9.078325717589646,17.78841422229249,8478.86425558954,2243.0057631501354,3.7801348506932073,2.0050368722797733,303.0297343925727,0.0,0.0012594458438287153,0.0,1.359726323122127,8.121212121212121,0.8887665198237885,684.2489479198994,594,121.33542990684509
paper,100,3000000.0,6,3,exclude,launch,0.0,prior,0.0,43200,483056.6453778107,349872.3105702539,133184.33480755682,0,0,0.0,0,10.108254004827979,21.590204982249954,7580.990936890765,1845.483353855786,4.107861997807635,2.0078122014601547,304.70563002358887,0.0,0.04040404040404041,0.0,2.725397250564425,19.727891156462587,0.8141783029001074,1142.7377537012985,147,75.59087753295898
paper,100,3000000.0,13,2,exclude,launch,0.0,prior,0.0,43200,1573749.8905912277,1421547.8810500326,152202.00954119494,0,9,0.8775754871713684,11,9.078325717589646,18.370295882785236,8478.86425558954,2172.403850684733,3.902987123189382,2.0046255976925718,302.78177746174725,0.0,0.0010706638115631692,0.0,1.2475658160922807,7.633380884450784,0.9001097694840834,616.3478634117247,701,136.08740520477295
paper,100,3000000.0,7,3,exclude,launch,0.0,prior,0.0,43200,419043.1085980965,305790.6598050039,113252.4487930926,0,0,0.0,0,10.108254004827979,20.676150621883714,7580.990936890765,1927.9081668490428,3.9322365386734544,2.006938002590362,304.17724231820046,0.0,0.02962962962962963,0.0,2.3353699881441123,16.63,0.8326180257510729,995.7842474946485,200,84.81328892707825
paper,100,3000000.0,14,2,exclude,launch,0.0,prior,0.0,43200,2427927.2793283314,2177132.621874638,250794.6574536935,0,14,0.9361275685750238,16,9.078325717589646,18.09591733777051,8478.86425558954,2205.670073918772,3.8441217278363418,2.0043281797421995,302.6025277872839,0.0,0.000925925925925926,0.000925925925925926,1.1603147942267285,7.060568603213844,0.8605927552140505,575.0246084736115,809,147.56677079200745
