layout,M,Emax,K,seed,coord,replan,divert,q,belief,tau,planner,L,Th,J,n_diverts,J_age,J_event,n_replans,n_never,share_never,n_reach_inf,K_reach_i,K_commute_i,r_max,r_c,rmax_over_rc,regime_bnd,P_bar,dup_frac,trunc_frac,empty_frac,T_s_over_t_c,mean_n,catch_rate,T_rev,n_sorties,secs
core,200,1500000.0,11,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,382146.3580266113,0,360568.4405718232,21577.91745478808,0,1,0.36642817447092113,1,5.159223286643748,35.32176235599049,7419.771693842448,563.6614316345725,13.163525615591102,2.0090896098615803,305.4785522191788,0.0,0.0,0.0,0.7306740195525429,16.62215628090999,0.9723618090452262,388.7161125305216,1011,3333.7167615890503
core,200,1500000.0,11,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,320781.95617663855,0,311362.06658757245,9419.88958906612,0,1,0.23188986075694887,1,5.817375238242085,34.20275234044029,6542.619886436506,582.0751626841139,11.240163308577928,2.009184723473656,305.5361418277799,0.0,0.0,0.0,0.7315304414217261,16.881305637982194,0.9732360097323601,383.48506090845507,1011,3406.479171514511
core,200,1500000.0,12,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,370798.8312763802,0,350648.40915267344,20150.42212370678,0,1,0.37764194636317516,1,5.159223286643748,33.752246578874576,7419.771693842448,590.024549242021,12.575360980105502,2.0085711683545737,305.164740490833,0.0,0.0,0.0,0.6691927969131796,14.705394190871369,0.9673366834170855,369.00185346515843,1205,3510.723807811737
core,200,1500000.0,12,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,307173.57239859796,0,298794.2681885532,8379.304210044726,0,1,0.24216303040098852,1,5.817375238242085,32.55746126687642,6542.619886436506,611.6472446087915,10.696720935318124,2.0086692683886165,305.22410789748784,0.0,0.0,0.0,0.6696576052583932,14.99002493765586,0.9805352798053528,362.1405506275707,1203,3580.723614215851
core,200,1500000.0,13,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,302130.3272603304,0,294259.05854083516,7871.268719495239,0,1,0.2462052844071073,1,5.817375238242085,31.51451153424148,6542.619886436506,632.0263370233441,10.351815269677365,2.0082336285400846,304.96051491573144,0.0,0.0,0.0,0.6183368250086625,13.192498230714792,0.9829683698296837,350.59314666712396,1413,3693.662538766861
core,200,1500000.0,14,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,303166.561427989,0,294968.01609821897,8198.54532977002,0,1,0.24536374592489602,1,5.817375238242085,28.697138112109737,6542.619886436506,694.1424463075849,9.425471560252884,2.0080420426000276,304.8446278947708,0.0,0.0,0.0,0.5749728609773825,11.521686010995724,0.9805352798053528,346.17307957924595,1637,3801.6885266304016
core,200,1500000.0,16,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,1380391.5157998507,0,1298719.396367593,81672.11943225756,0,8,0.8244857053885188,35,5.817375238242085,22.58005051082848,6542.619886436506,882.2301653230977,7.416001111275098,2.0079513170242627,304.7897572472838,0.0,0.0,0.00035236081747709656,0.5038035301622598,8.25257731958763,0.927007299270073,370.5223807484361,2134,3820.2366507053375
core,200,1500000.0,15,1,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,314349.40215247916,0,304491.8332067186,9857.568945760535,0,1,0.23663503935999214,19,5.817375238242085,26.271394709577716,6542.619886436506,758.2640811950178,8.628418579613308,2.007966106430259,304.79870151365276,0.0,0.0,0.0,0.5373417672881238,9.929712460063898,0.9781021897810219,350.22120448718175,1878,3871.203111410141
core,200,1500000.0,13,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,364003.4238136333,0,344008.9054348824,19994.51837875087,0,1,0.3846919649417781,1,5.159223286643748,32.54430760886082,7419.771693842448,612.0570000462717,12.122680883122833,2.0081358334407615,304.90135760018967,0.0,0.0,0.0,0.618282670304478,13.080736543909348,0.9748743718592965,353.36963753999885,1412,1683.873681306839
core,200,1500000.0,11,3,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,311888.92675204074,0,304612.5153131888,7276.411438852032,0,1,0.25601750687175057,1,4.838213115042605,40.254931543976305,7934.181769636198,494.63370220767786,16.040519952894225,2.0088948014201757,305.36061609979674,0.0,0.0,0.0,0.7312983200035149,18.100890207715132,0.983451536643026,357.8661281847085,1011,1366.9508039951324
core,200,1500000.0,14,2,exclude,launch,0,0.0,prior,0.0,sa,12600.0,43200,365230.36659416737,0,344306.6914452049,20923.675148962462,0,1,0.3833996435132061,1,5.159223286643748,29.826632856026226,7419.771693842448,667.8948936043043,11.109190629983027,2.007925706642225,304.7742690330685,0.0,0.0,0.0,0.5744277993164377,11.48962148962149,0.9698492462311558,346.774907739309,1638,1654.5109860897064
